age,income,credit_limit,transaction_amount,num_transactions_30d,account_age_months,num_prev_disputes,merchant_category,country_match,time_of_day_hour,is_weekend,card_present,distance_from_home_km,is_fraud
59.0,26089.0,12788.546334273808,2897.0,29,99,4,travel,1,8,0,0,20.310633650915154,1
38.0,62346.0,18059.498886149308,736.0,2,167,4,travel,1,4,1,0,19.8589319829877,1
60.0,99663.0,12625.064921004501,1254.0,36,42,1,electronics,1,4,0,0,25.595894484650504,0
21.0,35487.0,4231.360727836761,3470.0,19,151,2,electronics,1,5,0,1,61.21574612894839,0
31.0,25155.0,5490.481625151032,3728.0,7,70,1,online,0,22,1,0,41.71349535050644,0
48.0,148950.0,70456.00663361902,1075.0,26,208,2,online,1,2,0,0,129.75052459539845,0
,92494.0,28607.027322590442,4781.0,79,2,2,retail,1,4,0,1,1.288505827503495,0
70.0,101229.0,21127.97089451016,292.0,38,152,1,travel,0,0,0,1,61.58363612013679,1
43.0,129648.0,33665.27062990587,1091.0,3,145,0,online,1,10,1,1,20.048338742338384,0
51.0,63547.0,21570.269316097845,3895.0,66,109,4,,1,20,0,1,9.936796028466652,1
50.0,53795.0,19429.670743810093,2891.0,71,65,3,,1,19,1,0,35.707880344641005,1
,80296.0,12973.248383011258,2594.0,43,70,1,online,1,0,0,1,35.166319082274946,0
55.0,46447.0,22796.776112197516,2980.0,62,69,2,electronics,1,6,0,1,7.367668372855469,0
27.0,61598.0,19582.551855074333,1162.0,71,121,1,online,1,14,1,0,11.275821727113334,0
36.0,66814.0,10307.75170598934,3507.0,24,109,4,electronics,1,16,0,1,26.226341648030527,0
46.0,115751.0,52950.769684027335,957.0,39,60,2,electronics,1,7,0,0,26.28101066551854,0
68.0,100330.0,13028.389516079638,4770.0,68,178,3,travel,0,1,1,1,19.103897090376286,1
72.0,146347.0,67772.44297569178,1727.0,44,93,3,travel,1,12,1,1,8.040440306689717,0
69.0,123745.0,61702.50685499205,76.0,5,12,3,online,1,11,0,1,0.21916358076782635,0
22.0,112960.0,42944.31041308747,646.0,55,103,0,online,1,4,0,1,175.72120848711748,0
21.0,88278.0,36033.21591278787,323.0,30,175,2,food,1,12,1,1,143.67505036819318,0
68.0,80077.0,18811.779694322762,3407.0,29,195,2,retail,1,5,1,0,33.048559160218325,0
32.0,137782.0,65671.13676935475,574.0,26,112,0,retail,0,14,1,1,265.4360981057477,1
25.0,147046.0,45861.527944148416,1611.0,26,65,2,online,1,22,0,1,55.98990621748754,0
57.0,127932.0,50271.56750004736,835.0,37,155,0,travel,1,21,1,1,3.56714962909273,0
52.0,,23482.15431822559,3680.0,53,48,1,food,1,20,0,1,6.262188591570214,0
29.0,34528.0,16921.20568419294,1035.0,30,88,4,retail,1,21,0,0,123.9129460707229,0
61.0,118812.0,51479.07040638564,2261.0,3,62,3,online,1,10,0,1,,0
55.0,75100.0,16612.645909740182,4767.0,43,44,0,travel,1,3,0,1,92.63398773446457,0
39.0,134869.0,65629.81880394513,814.0,7,147,0,travel,1,0,0,1,114.271479505171,0
68.0,33179.0,11654.051170852188,2461.0,49,187,0,travel,0,14,0,1,29.70510930989782,1
36.0,73781.0,34843.59301908958,4641.0,73,136,1,electronics,1,11,0,1,2.4871433501109426,0
23.0,80267.0,29734.268842816233,1401.0,41,55,0,travel,1,8,0,1,10.430012784909088,0
,107379.0,23934.30499369855,,77,108,4,online,1,10,0,1,3.444569580155189,0
44.0,48952.0,12140.576202335651,4042.0,79,47,4,food,1,4,0,0,10.458324709181497,1
74.0,78798.0,25230.230036863,3290.0,54,2,3,online,1,23,0,0,26.426820772581866,1
53.0,123696.0,51458.270336636466,4733.0,69,222,1,travel,1,6,0,0,6.289319452424722,0
44.0,135434.0,30769.65954329077,4854.0,27,222,4,food,1,7,0,0,9.120072867616557,1
72.0,75939.0,25203.58201002577,3559.0,8,113,2,retail,1,0,0,0,29.51344754777732,1
31.0,54516.0,12988.436859924443,4210.0,32,167,2,retail,1,0,1,1,20.78872466260859,1
69.0,81526.0,34755.1665929127,4151.0,64,173,2,online,1,2,1,1,31.523468616399956,1
28.0,35449.0,10162.91767839203,1364.0,10,160,0,food,1,7,1,1,28.033369462633793,0
56.0,75290.0,9839.584653501492,1846.0,13,193,0,online,1,10,0,0,51.70841100297302,0
58.0,111661.0,18582.736240459933,2902.0,63,166,2,food,1,0,0,1,138.38169000899134,0
60.0,97954.0,12189.578644805386,2506.0,35,205,3,food,1,13,0,1,5.706853551012912,0
40.0,47746.0,14310.48738415999,2593.0,61,11,3,online,1,0,1,1,5.2269398518973675,1
55.0,92990.0,13254.322112164658,2568.0,54,138,0,food,1,5,0,1,95.80022945561744,0
68.0,83810.0,12207.428331136107,3628.0,8,112,2,travel,1,20,0,1,35.30115651317226,0
45.0,143362.0,68300.42426224872,1569.0,29,187,3,food,1,5,0,1,72.7083266630597,0
55.0,108297.0,48632.07054058012,1517.0,41,90,0,food,1,2,0,1,12.130458125299041,0
45.0,40223.0,11296.01167341743,4081.0,30,55,2,online,1,9,1,1,88.26441897794972,1
49.0,97237.0,48066.40079340459,2073.0,21,148,1,retail,0,11,1,1,128.75029348009178,1
38.0,27597.0,2761.759047170316,3652.0,76,209,2,electronics,0,9,1,1,50.4591066019366,1
66.0,90677.0,31337.22606260101,2010.0,11,17,2,food,1,21,0,1,5.5957095113839666,0
38.0,27659.0,9585.814783171423,1304.0,2,68,4,electronics,1,1,1,1,112.83033159146343,0
22.0,111516.0,31556.487927354585,4075.0,50,133,4,food,0,23,0,1,78.62823979279587,1
74.0,99567.0,25765.867528459494,2762.0,41,188,1,online,1,21,1,1,69.4905822788487,0
55.0,40037.0,11296.569838094834,1763.0,66,151,1,online,1,12,0,1,1.870982624966547,0
36.0,71738.0,19081.172705393645,4220.0,3,174,2,food,1,15,0,0,80.21319733967567,0
61.0,128965.0,50579.6849434019,1613.0,51,52,3,online,1,12,0,1,7.422158876502283,0
56.0,96678.0,14902.157096938863,1332.0,68,138,1,online,1,3,0,1,12.57626242346742,0
53.0,37109.0,6644.5775347665,2451.0,25,174,2,food,1,3,1,0,43.03509546531653,1
24.0,47010.0,8095.464766691133,1108.0,30,156,0,retail,1,10,1,1,15.392931040734553,0
53.0,33787.0,6925.937463796867,1515.0,11,97,4,food,1,22,0,1,54.13914283757604,0
34.0,133400.0,41367.78922618529,1136.0,17,171,3,retail,1,13,0,1,46.83365844300745,1
41.0,33472.0,4836.151676361943,306.0,26,154,2,,1,2,0,0,5.722843562217646,0
68.0,140111.0,62667.127254996725,3059.0,23,183,0,retail,1,18,1,1,53.35780025201762,1
40.0,48383.0,10593.197187719126,2235.0,56,48,4,online,1,21,0,1,128.82144114232773,0
28.0,86709.0,14308.302542169675,4364.0,52,29,0,retail,1,0,0,1,8.783778827474892,0
27.0,94785.0,35094.00633210779,3797.0,48,27,2,retail,1,4,0,1,45.44863135001469,1
23.0,138253.0,15931.518126703077,2106.0,20,146,1,food,1,16,0,1,20.917288333251012,0
37.0,59518.0,20711.5156176722,3619.0,2,104,4,retail,0,0,1,1,30.773363576304625,1
53.0,78909.0,29928.55598650077,,31,60,0,online,1,18,0,1,16.913705486526165,0
68.0,43351.0,8061.838620858266,185.0,27,202,1,food,1,18,0,1,21.85790095489492,0
32.0,94624.0,11050.72339421218,2512.0,2,106,3,retail,1,3,1,1,1.4669002291847697,1
71.0,78330.0,19226.736385664193,4009.0,78,69,2,food,1,18,0,1,199.6392554493823,0
42.0,147477.0,20563.852517356027,1677.0,4,202,2,electronics,1,5,0,1,49.01479270774276,0
42.0,40282.0,5904.984296216546,4381.0,13,114,4,,1,14,0,1,34.727967910067775,0
66.0,109866.0,22160.465781568597,2555.0,35,21,0,electronics,1,3,0,1,24.202316360730762,0
50.0,132945.0,29006.89329580181,685.0,72,152,3,electronics,1,23,0,1,38.75850291310606,0
58.0,46778.0,14594.181044920006,1833.0,66,102,4,food,1,0,1,1,23.91033906149738,0
58.0,49264.0,18294.51913896818,1366.0,6,131,4,online,1,23,1,1,22.307162484230744,0
65.0,84675.0,28544.651767273157,3082.0,31,232,0,online,1,16,1,1,31.176069364566978,1
,30075.0,4792.274857592887,3269.0,10,95,3,online,1,10,1,1,16.14702263575912,0
74.0,100948.0,17043.496321611092,556.0,21,190,0,travel,1,16,0,1,9.925589709676292,0
28.0,73454.0,33165.04658971549,2093.0,74,105,2,electronics,1,22,0,0,40.664814202707525,0
47.0,53365.0,17255.08851735857,2050.0,23,229,1,food,1,0,0,1,92.50082756689366,0
47.0,,22398.75665795378,4544.0,3,125,2,online,1,8,1,1,8.292587253780058,0
54.0,73200.0,18198.881851445924,1762.0,32,2,2,online,0,13,0,1,1.6641047963604085,0
41.0,36002.0,12448.051627017008,1625.0,20,66,4,food,1,14,0,0,14.172003799655084,0
50.0,38947.0,12052.74762603157,1859.0,74,231,2,electronics,1,23,0,0,194.9075914627086,0
53.0,104222.0,23726.0753424273,2652.0,29,113,3,food,1,0,0,1,88.23389744488573,1
48.0,119840.0,34509.86327380243,1610.0,52,170,2,travel,1,1,0,1,45.300445264998736,0
67.0,141219.0,42506.403653849,3406.0,46,236,3,travel,1,17,1,1,132.4293705161916,0
53.0,103610.0,18681.752277815787,4412.0,34,162,0,food,1,17,0,1,29.464510247961595,0
25.0,,11300.207447534633,3615.0,61,42,4,electronics,1,5,1,1,204.55928555800256,1
68.0,81307.0,33869.56103378826,3809.0,72,20,3,online,1,19,0,0,17.57030281256467,1
39.0,29493.0,13753.037018488229,628.0,71,97,2,travel,1,7,1,1,13.741961432078737,0
24.0,149023.0,36349.338080960464,1142.0,70,68,4,travel,1,0,1,1,50.81221141808676,0
55.0,75085.0,16728.10552386565,2125.0,11,173,4,electronics,1,14,1,1,23.75313768914789,0
69.0,59228.0,10547.255065305384,2349.0,63,236,3,travel,1,9,0,1,49.223867224149934,1
37.0,104676.0,38876.2966278673,2749.0,21,75,3,travel,1,3,0,1,18.191849247639606,1
64.0,76875.0,17622.815826239872,4286.0,3,125,1,electronics,1,9,0,1,48.106035296624206,0
48.0,56655.0,28049.880055065812,1497.0,10,170,1,food,1,10,0,1,16.130673959553434,0
50.0,68472.0,15767.315906769201,1567.0,27,47,4,online,1,4,0,1,2.6158524290382923,0
49.0,74437.0,19179.0219657434,2123.0,12,5,1,online,1,8,1,1,121.59819991311731,0
66.0,74416.0,25400.68701812591,,7,217,2,travel,1,4,0,0,107.36683730838274,0
73.0,84711.0,35635.691264211455,2441.0,17,49,0,online,1,10,0,1,176.6761595321759,0
,31816.0,9156.882342654673,1592.0,65,124,4,food,1,2,0,1,63.03195100483292,1
55.0,102175.0,27491.452100954728,1318.0,64,37,0,travel,0,3,1,1,57.39871630960732,0
61.0,89307.0,44497.671201940626,4927.0,26,162,1,online,1,9,1,1,40.93586825902273,0
57.0,137728.0,14350.907282768907,611.0,15,201,3,retail,0,6,0,0,6.730451015837738,1
44.0,71733.0,32855.58734606657,1630.0,33,198,4,retail,1,0,0,0,10.488870805204833,1
49.0,120028.0,19163.230022357926,4890.0,62,146,1,retail,1,5,1,1,17.087183519405187,0
69.0,141450.0,58612.65212790033,4776.0,47,206,2,retail,1,7,0,1,110.43487011939355,0
66.0,36240.0,12581.535891531936,110.0,35,19,4,retail,1,16,0,1,9.49568670484966,0
73.0,123234.0,29174.283352428753,4281.0,65,206,4,travel,1,23,1,0,128.11520637558925,1
51.0,117493.0,52818.9760596124,247.0,72,40,3,electronics,1,6,1,1,36.98948459976749,0
55.0,123344.0,12971.211651234991,,76,17,4,electronics,1,0,0,1,62.86334098899593,1
53.0,96363.0,18374.13652235835,2928.0,25,188,3,travel,1,8,0,1,5.840427906475596,0
72.0,57762.0,18874.14467878628,2552.0,57,99,1,,1,10,0,0,15.669385732191405,1
41.0,33259.0,8002.677610797164,2013.0,32,93,2,food,1,18,0,1,159.12551711080945,0
52.0,75139.0,25859.16184828953,1547.0,63,42,2,electronics,1,1,0,1,15.472527930366741,0
43.0,39849.0,4369.206838856786,764.0,12,209,4,retail,1,22,0,1,17.585913883037747,0
53.0,106768.0,15650.434835868595,3378.0,63,123,4,travel,1,10,0,0,11.007239158429256,0
23.0,131108.0,19776.133545023655,2268.0,77,107,1,retail,1,2,0,1,6.909894062976959,1
38.0,114709.0,20155.91509575181,3675.0,1,72,3,electronics,1,16,0,0,13.280222103404176,1
45.0,79869.0,22661.437138119418,4245.0,51,65,2,online,1,9,0,1,51.40679078622446,0
62.0,88095.0,35313.01111451637,,70,109,3,online,1,2,0,1,30.382222621606953,0
51.0,142886.0,66044.12895852358,279.0,8,53,1,travel,1,21,0,0,40.34445123010792,0
74.0,95910.0,41639.231751824824,3470.0,68,228,2,food,1,2,0,0,6.526214710648888,1
23.0,111710.0,19968.737662424643,3418.0,5,135,2,retail,0,20,0,1,81.00382691402878,0
60.0,48567.0,13426.84354807405,515.0,39,238,0,travel,1,6,1,1,76.64576980231517,0
66.0,60292.0,10838.369620823038,1139.0,23,133,1,food,1,1,0,1,1.0913191537360682,0
44.0,99813.0,20540.390174800927,2089.0,68,24,1,retail,1,0,1,1,24.186072043955555,0
70.0,122136.0,36814.08565357429,3155.0,52,28,0,electronics,1,6,0,1,3.562481622756058,0
52.0,76631.0,9750.805069435302,3252.0,4,62,3,online,1,19,0,1,78.53629417591584,0
67.0,34885.0,6532.904595144535,4918.0,47,235,0,food,1,10,0,1,66.83135920111916,1
42.0,84659.0,40141.1719032397,371.0,21,17,1,retail,1,22,0,1,116.13331604429797,0
43.0,79306.0,22716.927482229654,3730.0,56,229,3,,1,5,1,1,13.485818586711709,0
22.0,91314.0,25399.410093257367,1466.0,66,20,2,retail,1,22,1,1,30.467504145171848,0
47.0,90087.0,9533.624508031386,4077.0,59,3,0,travel,1,3,1,1,10.196949575330127,1
62.0,54165.0,10776.66291976612,4205.0,7,165,3,online,1,18,0,1,23.19987983901455,0
22.0,83929.0,37475.7231438194,1691.0,49,218,3,online,1,20,0,1,36.93267852564094,0
46.0,92028.0,15262.969998315508,1062.0,16,143,3,retail,1,18,0,1,2.7402774854190755,0
37.0,,13302.498790694422,2519.0,17,51,0,retail,1,13,0,1,62.74057513401634,0
60.0,74812.0,7910.049491888839,4737.0,75,176,2,travel,0,2,0,1,,1
,75500.0,21995.73154645079,691.0,34,136,3,travel,1,3,1,1,88.29260428799954,1
29.0,104151.0,11290.847714656898,3942.0,33,141,0,food,0,7,1,1,15.857638343875525,0
63.0,83643.0,35786.14073883308,2139.0,26,176,1,food,1,17,0,1,116.81800777276081,0
74.0,69900.0,30052.91133893942,4859.0,66,3,0,food,1,3,0,1,332.04900057477744,0
,67946.0,28204.17229055713,4026.0,63,193,0,retail,1,10,0,1,125.8498676467638,0
59.0,32851.0,7008.61721085685,3312.0,41,73,0,food,1,15,0,0,75.22968356361068,0
49.0,41288.0,17955.940106376973,729.0,58,159,3,retail,1,2,0,1,83.6638480126839,1
62.0,,15859.962652105385,84.0,79,105,0,online,1,6,1,0,42.63578716244278,0
46.0,92580.0,23100.861887562838,1303.0,10,118,1,electronics,1,1,0,1,10.545550178616926,0
55.0,32368.0,11333.072054282646,1932.0,15,154,3,online,1,0,0,1,56.51144619513926,0
70.0,110436.0,11588.758305089386,4167.0,42,209,1,retail,1,0,0,1,62.37064066716647,1
45.0,121136.0,19040.683547617886,4979.0,57,184,4,retail,1,5,0,1,211.28582389976543,1
44.0,71403.0,28341.094202388507,329.0,17,34,0,electronics,1,18,1,0,38.968087345973686,0
33.0,116170.0,22962.7016338222,2159.0,60,137,3,travel,1,6,0,1,15.829393429132141,0
27.0,34168.0,11589.910208355486,1462.0,9,62,3,travel,1,23,1,1,57.54886391993382,0
56.0,111497.0,28324.813962783737,4979.0,36,120,0,travel,1,4,0,1,194.0645544477481,1
65.0,74879.0,33090.70076428396,1565.0,73,115,2,food,1,20,1,1,9.752951246520972,0
40.0,84871.0,40820.075774096455,4217.0,36,13,2,travel,1,17,0,0,19.72610399242449,0
,134632.0,61045.6346039742,3042.0,48,69,1,food,1,23,0,1,39.03131011912041,0
28.0,136623.0,28451.466214009302,470.0,51,169,0,food,1,12,1,0,9.329410393832335,0
66.0,114388.0,20322.760905777304,896.0,70,77,0,travel,1,0,1,0,1.1235618590289165,0
36.0,123646.0,35829.39074265176,3543.0,74,1,4,,1,9,1,1,20.54774163861218,0
34.0,57174.0,5885.129095963109,,68,89,2,electronics,0,8,0,1,100.26154786851049,0
32.0,124751.0,13762.999027629916,1125.0,22,47,2,electronics,1,16,1,1,2.2220726413022467,1
,117491.0,37751.768215978365,1085.0,77,4,0,food,1,0,1,1,28.01209185714722,0
43.0,31581.0,9732.625053177559,3886.0,6,228,1,electronics,1,0,0,0,71.81642725253404,1
35.0,135155.0,67284.59149122423,4625.0,26,191,0,food,1,6,1,1,153.07501421515684,0
48.0,96853.0,17504.894912194428,4917.0,75,180,1,retail,1,3,0,1,211.595572340307,1
54.0,89046.0,18097.84899040923,1934.0,3,10,2,food,1,22,0,0,27.40642184937552,0
22.0,74678.0,10859.395235056976,936.0,52,28,4,food,1,20,0,1,150.172392489529,0
52.0,133392.0,62296.35885749293,4662.0,74,121,3,electronics,1,11,1,1,1.803072056242837,1
43.0,136250.0,56015.71282298557,2291.0,60,126,2,retail,1,15,0,1,68.50470248339413,0
42.0,51649.0,22154.097107053887,1065.0,63,134,1,online,1,13,0,0,51.46541812688932,0
71.0,113668.0,52412.94170013992,4684.0,65,155,0,online,1,22,0,1,14.352237618245745,0
45.0,107325.0,33266.456430140235,551.0,52,140,2,online,1,9,0,1,35.39461798602178,1
42.0,39567.0,11097.644402452313,2171.0,76,62,4,retail,0,13,0,1,6.9374626870999085,1
42.0,105404.0,24470.233156100257,2261.0,14,180,1,travel,1,6,0,1,102.6291349560837,0
69.0,114906.0,38572.31779050187,1062.0,72,176,0,retail,1,3,1,1,22.150412131743533,0
72.0,133069.0,37487.04879296996,4579.0,68,67,3,electronics,1,1,1,1,49.180919681295535,0
,121019.0,33961.106290168034,2754.0,28,174,1,food,1,23,1,1,8.644882260622126,0
26.0,86944.0,41278.502473696055,3879.0,71,225,0,food,1,17,1,0,11.543972608759557,0
35.0,143428.0,70797.86881201084,4491.0,10,74,3,electronics,1,15,0,1,,1
74.0,103002.0,43115.99402789019,4167.0,57,95,0,electronics,1,8,0,1,69.93583893029184,0
63.0,53803.0,21666.642211822196,4620.0,66,143,3,food,1,4,0,0,163.4714562008188,1
57.0,43230.0,16091.211733484222,4535.0,50,199,3,travel,1,8,0,1,17.53827660588054,1
53.0,42862.0,7133.520128287626,4685.0,14,36,3,travel,1,7,1,0,8.990009502802373,1
28.0,68355.0,8451.571354382146,1570.0,16,142,0,travel,1,23,0,1,34.96515079264616,0
73.0,56259.0,21169.728704782825,3772.0,54,112,3,electronics,0,19,1,1,34.127009923642454,1
64.0,124075.0,48577.160210593865,1174.0,43,206,1,food,1,15,0,1,9.61535314702237,0
64.0,112445.0,13357.251193612132,2732.0,42,131,4,food,1,19,1,1,66.06646584432585,0
25.0,55795.0,26291.758961607433,2368.0,22,113,4,food,1,17,0,1,22.45341821570061,0
59.0,139604.0,19049.839131613906,480.0,68,110,3,retail,1,3,0,1,10.312185015819868,1
24.0,33770.0,7238.944410181402,1426.0,19,114,4,retail,1,15,1,1,20.172112364316337,0
26.0,36093.0,13316.726205337458,1478.0,66,67,4,online,0,3,0,1,41.46652714290918,1
,71571.0,12020.28058164911,818.0,39,126,3,retail,1,5,1,1,64.81736909458101,0
52.0,25193.0,3077.7369910101856,181.0,73,86,3,travel,1,2,0,1,32.8784707114229,1
72.0,125311.0,29129.61908145951,4136.0,19,19,1,travel,1,17,0,1,37.2846935142175,0
50.0,42569.0,17299.55758800405,4152.0,16,227,2,travel,1,14,1,1,7.479899217852545,0
67.0,142082.0,37718.717627033504,4235.0,54,204,0,travel,1,7,0,1,123.07372187543852,0
55.0,36190.0,13071.43601753933,2409.0,25,182,3,online,1,17,1,1,132.05991959714382,0
60.0,87824.0,29144.18703798555,1655.0,18,69,3,travel,1,23,0,1,57.51000612424967,0
72.0,67752.0,7377.33863767885,67.0,23,10,4,electronics,1,22,0,1,0.8894346867579891,1
36.0,57327.0,28400.71273494769,1139.0,11,233,1,electronics,1,2,0,1,38.50942656359928,0
33.0,67070.0,7818.432766846536,1363.0,39,161,4,electronics,1,5,0,0,49.6071805943474,1
70.0,110925.0,54033.90746946329,777.0,68,141,3,retail,1,21,0,1,261.5724183864976,0
62.0,65197.0,20859.497934729465,3905.0,25,128,3,food,1,20,0,1,276.9170696739285,1
50.0,27261.0,13228.771294728313,692.0,63,99,4,online,1,23,0,0,97.45970914375695,1
39.0,143424.0,20925.768096931974,3464.0,30,179,3,electronics,1,14,0,1,3.297962736480522,1
37.0,118905.0,35215.30998950138,2018.0,45,32,2,electronics,1,11,0,1,153.17528456391824,0
39.0,51512.0,8643.797912081765,3152.0,61,203,0,travel,1,4,0,1,47.42278192369834,0
48.0,31716.0,3818.2876798575135,1800.0,51,112,0,electronics,1,6,0,1,80.69408117527999,0
46.0,111795.0,38794.16696735645,1487.0,9,230,0,travel,0,21,0,1,26.144307156977952,0
57.0,53933.0,9875.853297090764,895.0,76,24,2,travel,1,14,0,1,19.258826359636743,0
46.0,132225.0,44305.7952972283,,2,35,3,food,1,6,0,1,31.110596747001768,0
,29378.0,4258.217500278921,4502.0,5,83,4,retail,1,12,0,1,7.942431486497236,1
43.0,65583.0,15267.367502388379,1548.0,62,70,1,travel,1,2,1,1,22.085670984118867,1
29.0,137082.0,56567.3017292221,2083.0,69,168,3,travel,1,22,1,1,97.46190895936134,1
32.0,110371.0,30332.22540689764,322.0,52,182,2,food,1,12,0,1,1.934468002883042,0
73.0,54033.0,18970.887201259113,820.0,5,109,2,travel,1,2,0,1,,0
21.0,49000.0,17590.1756386127,2245.0,59,172,0,online,0,1,1,1,6.683207766111295,1
21.0,,21875.100879745874,2867.0,68,190,3,retail,1,22,0,1,25.79823553911759,0
67.0,100868.0,23196.52497048364,2773.0,9,234,0,online,1,3,1,0,290.2393062767755,1
54.0,67604.0,25345.97168513141,2042.0,22,99,1,electronics,1,16,1,1,9.51917416109247,0
52.0,93336.0,45234.949186584374,1517.0,27,196,0,retail,0,5,0,1,7.860923594607515,0
74.0,120074.0,47080.69525187466,4555.0,10,33,1,electronics,0,10,0,1,123.28799409729834,1
68.0,120655.0,35707.62894735179,2580.0,61,205,2,travel,1,5,1,1,106.87494280313679,0
45.0,98869.0,34830.26120778903,1904.0,51,56,0,food,1,21,1,1,1.638576932662679,0
60.0,30410.0,12038.502768390446,2715.0,10,164,0,online,1,1,0,1,69.65707953500976,0
65.0,108375.0,37379.65444282937,606.0,6,182,4,electronics,1,16,0,1,53.27808165917909,0
73.0,81044.0,8644.98985138821,2157.0,62,235,2,travel,1,2,0,0,72.99506660036889,1
21.0,88315.0,15712.06857929894,625.0,5,147,4,online,0,11,0,1,34.110604835366665,0
36.0,121055.0,51349.9920140073,957.0,70,171,1,online,1,13,1,0,237.6789765582734,0
59.0,96344.0,20141.70158586961,4661.0,63,12,1,electronics,1,1,1,1,2.241867823203317,0
25.0,31796.0,12483.899661426327,4383.0,56,11,2,travel,1,21,0,1,13.352916334218179,0
42.0,111716.0,27800.312786376646,3774.0,59,70,1,food,1,21,1,0,25.254272090066664,0
,79245.0,24467.189433950483,2023.0,63,140,2,electronics,1,4,0,1,29.87166698149618,0
23.0,68056.0,8655.996357003736,3707.0,59,219,1,online,1,9,0,0,127.14844707982374,0
32.0,42709.0,7366.884994748818,500.0,51,41,3,online,1,9,0,1,41.04952352382119,1
46.0,144664.0,69855.17661221861,4360.0,50,153,0,retail,1,20,0,1,2.308008546596958,0
36.0,83557.0,38106.60613274552,2438.0,4,106,3,travel,1,8,0,1,26.200859509287966,0
71.0,42543.0,15354.19601719132,4997.0,48,3,2,retail,1,20,0,1,26.934719807321084,1
57.0,62418.0,17717.83859184918,551.0,32,3,2,food,1,12,1,1,168.32666677275435,0
42.0,119611.0,44292.49360179625,1297.0,51,84,3,electronics,1,9,1,1,45.71427356532269,0
49.0,128291.0,44573.95303926021,1643.0,52,156,0,online,1,5,0,1,50.482163739383054,0
34.0,138504.0,45349.104644104475,4930.0,74,151,0,travel,1,10,0,1,62.45775470439444,0
48.0,128001.0,15829.989750242088,2936.0,34,176,4,online,1,3,0,1,73.49234612094129,1
25.0,121038.0,42741.06495569899,1362.0,36,195,1,retail,1,13,1,1,50.39989267760585,0
67.0,41724.0,17005.367975874975,4386.0,70,170,4,retail,1,16,0,1,13.5375999923985,0
69.0,28828.0,14345.754376049059,1308.0,43,216,0,electronics,1,19,0,1,103.59189189866757,0
50.0,141656.0,14793.337378519813,4878.0,16,107,3,travel,1,1,0,1,65.86077074352485,1
66.0,42087.0,16501.024051794582,3977.0,59,168,1,travel,0,9,0,0,67.71469121350002,1
72.0,37605.0,12361.354890309018,4433.0,53,134,3,,1,2,0,1,283.56681798460704,1
25.0,,13681.043521619134,2268.0,19,20,4,retail,1,6,1,1,81.10755287027705,0
32.0,30482.0,4603.637624513811,4657.0,41,139,2,retail,1,6,1,1,88.34887566222272,0
36.0,90333.0,23814.855492653707,2083.0,47,96,3,retail,0,0,0,0,151.21226232474797,1
46.0,117541.0,28415.63938614933,711.0,54,124,4,online,1,7,0,1,8.192696884704194,0
46.0,113296.0,25053.366040694233,1929.0,55,155,4,food,1,22,0,1,34.43061159786222,0
68.0,75952.0,29799.90766022733,2470.0,19,21,4,retail,1,0,1,1,43.44257680100764,1
,30463.0,11584.780621953012,4272.0,62,236,2,food,1,7,0,1,19.969857464881855,0
59.0,137164.0,46033.3407037223,4274.0,59,114,2,food,1,13,0,1,91.44296494735862,0
56.0,95448.0,45382.27163969031,4334.0,65,13,2,travel,1,13,0,0,71.86246387939029,0
53.0,29648.0,7113.79311287759,376.0,68,86,1,electronics,1,1,0,0,63.80622485845139,0
50.0,58623.0,11579.260397753544,537.0,28,35,2,online,1,7,0,1,293.0119863969156,0
57.0,84156.0,30494.879686843564,4896.0,18,47,2,food,1,18,0,1,15.013473007079812,0
43.0,60634.0,10885.356708351397,3728.0,26,214,2,online,1,9,0,0,66.48762106840992,0
30.0,69602.0,15730.34452839229,3619.0,19,156,3,travel,1,6,0,1,40.08168161076445,0
74.0,139598.0,26501.420571829512,3945.0,55,149,2,retail,1,12,0,1,18.7702620438876,0
25.0,74334.0,9489.584521114828,4629.0,57,238,1,food,1,21,0,1,8.752614347056083,0
56.0,93648.0,40362.24086267902,2163.0,6,146,4,electronics,1,20,0,1,113.11240259465731,1
54.0,47054.0,9496.260282654339,1918.0,1,159,3,travel,1,14,0,1,45.249674671440765,0
72.0,95028.0,27483.14303507223,3022.0,8,188,0,online,1,10,0,0,87.12956529426413,1
51.0,47207.0,5538.613641806522,4238.0,51,125,2,retail,1,13,1,1,39.41081771059924,0
30.0,105650.0,40119.08584383669,3032.0,25,110,4,online,0,10,0,1,12.421598797664817,1
39.0,124821.0,28986.48194754941,3493.0,47,37,4,electronics,0,1,0,1,20.59042019938549,1
52.0,106554.0,42397.270918845454,2730.0,55,21,3,food,1,1,0,1,24.026044510533275,1
21.0,46386.0,12290.491345144976,1780.0,64,14,0,electronics,1,11,0,1,180.4753485563748,0
25.0,108276.0,19305.853615670167,4123.0,10,217,1,online,1,14,0,1,0.28246025677165715,0
65.0,84518.0,25800.812641725246,1787.0,56,91,4,online,1,16,1,1,212.25612738489713,0
24.0,77781.0,11838.410061263883,4222.0,12,232,4,electronics,1,13,0,0,196.76876580017532,1
36.0,77780.0,21484.054341968615,807.0,33,60,4,electronics,1,15,0,1,277.9943742134525,0
44.0,86440.0,19615.154187290744,3225.0,71,124,4,electronics,1,7,1,0,32.36933519832858,0
