student_id,job_id,label,required_skills_count,skills_meeting_threshold
STU_0097,JD_0023,0,5,3
STU_0098,JD_0023,0,5,3
STU_0099,JD_0023,0,5,3
STU_0100,JD_0023,0,5,3
STU_0101,JD_0023,0,5,3
STU_0102,JD_0023,0,5,1
STU_0103,JD_0023,0,5,4
STU_0104,JD_0023,0,5,2
STU_0105,JD_0023,0,5,2
STU_0106,JD_0023,0,5,3
STU_0107,JD_0023,0,5,3
STU_0108,JD_0023,0,5,3
STU_0109,JD_0023,0,5,1
STU_0110,JD_0023,0,5,3
STU_0111,JD_0023,0,5,2
STU_0112,JD_0023,0,5,4
STU_0113,JD_0023,0,5,4
STU_0114,JD_0023,0,5,1
STU_0115,JD_0023,0,5,1
STU_0116,JD_0023,1,5,5
STU_0117,JD_0023,0,5,3
STU_0118,JD_0023,0,5,1
STU_0119,JD_0023,0,5,2
STU_0120,JD_0023,0,5,2
STU_0121,JD_0023,0,5,3
STU_0122,JD_0023,0,5,4
STU_0123,JD_0023,0,5,2
STU_0124,JD_0023,0,5,4
STU_0125,JD_0023,0,5,4
STU_0126,JD_0023,0,5,2
STU_0127,JD_0023,0,5,2
STU_0128,JD_0023,0,5,2
STU_0129,JD_0023,0,5,2
STU_0130,JD_0023,0,5,0
STU_0131,JD_0023,0,5,0
STU_0132,JD_0023,0,5,4
STU_0133,JD_0023,0,5,3
STU_0134,JD_0023,0,5,2
STU_0135,JD_0023,0,5,2
STU_0136,JD_0023,0,5,3
STU_0137,JD_0023,1,5,5
STU_0138,JD_0023,0,5,4
STU_0139,JD_0023,0,5,1
STU_0140,JD_0023,0,5,4
STU_0141,JD_0023,0,5,3
STU_0142,JD_0023,0,5,4
STU_0143,JD_0023,0,5,0
STU_0144,JD_0023,0,5,2
STU_0145,JD_0023,0,5,1
STU_0146,JD_0023,0,5,4
STU_0147,JD_0023,0,5,2
STU_0148,JD_0023,0,5,4
STU_0149,JD_0023,0,5,2
STU_0150,JD_0023,0,5,3
STU_0151,JD_0023,0,5,2
STU_0152,JD_0023,0,5,2
STU_0153,JD_0023,0,5,1
STU_0154,JD_0023,0,5,4
STU_0155,JD_0023,0,5,5
STU_0156,JD_0023,0,5,1
STU_0157,JD_0023,0,5,0
STU_0158,JD_0023,0,5,1
STU_0159,JD_0023,0,5,0
STU_0160,JD_0023,0,5,2
STU_0161,JD_0023,0,5,2
STU_0162,JD_0023,0,5,1
STU_0163,JD_0023,0,5,2
STU_0164,JD_0023,0,5,3
STU_0165,JD_0023,0,5,3
STU_0166,JD_0023,0,5,3
STU_0167,JD_0023,0,5,2
STU_0168,JD_0023,0,5,3
STU_0169,JD_0023,0,5,1
STU_0170,JD_0023,0,5,3
STU_0171,JD_0023,0,5,2
STU_0172,JD_0023,0,5,3
STU_0173,JD_0023,0,5,3
STU_0174,JD_0023,0,5,2
STU_0175,JD_0023,0,5,2
STU_0176,JD_0023,0,5,4
STU_0177,JD_0023,0,5,1
STU_0178,JD_0023,0,5,1
STU_0179,JD_0023,0,5,2
STU_0180,JD_0023,0,5,3
STU_0181,JD_0023,0,5,4
STU_0182,JD_0023,0,5,1
STU_0183,JD_0023,0,5,2
STU_0184,JD_0023,0,5,0
STU_0185,JD_0023,0,5,2
STU_0186,JD_0023,0,5,4
STU_0187,JD_0023,0,5,2
STU_0188,JD_0023,0,5,3
STU_0189,JD_0023,0,5,0
STU_0190,JD_0023,0,5,2
STU_0191,JD_0023,0,5,0
STU_0192,JD_0023,0,5,2
STU_0193,JD_0023,0,5,2
STU_0194,JD_0023,0,5,2
STU_0195,JD_0023,0,5,2
STU_0196,JD_0023,0,5,3
STU_0197,JD_0023,0,5,2
STU_0198,JD_0023,0,5,3
STU_0199,JD_0023,0,5,3
STU_0200,JD_0023,0,5,2
STU_0201,JD_0023,0,5,1
STU_0202,JD_0023,0,5,1
STU_0203,JD_0023,0,5,4
STU_0204,JD_0023,0,5,3
STU_0205,JD_0023,0,5,1
STU_0206,JD_0023,0,5,1
STU_0207,JD_0023,0,5,3
STU_0208,JD_0023,0,5,1
STU_0209,JD_0023,0,5,2
STU_0210,JD_0023,0,5,3
STU_0211,JD_0023,0,5,0
STU_0212,JD_0023,0,5,2
STU_0213,JD_0023,0,5,3
STU_0214,JD_0023,0,5,5
STU_0215,JD_0023,0,5,1
STU_0216,JD_0023,0,5,3
STU_0217,JD_0023,0,5,3
STU_0218,JD_0023,0,5,2
STU_0219,JD_0023,0,5,4
STU_0220,JD_0023,0,5,0
STU_0221,JD_0023,0,5,2
STU_0222,JD_0023,0,5,1
STU_0223,JD_0023,0,5,3
STU_0224,JD_0023,0,5,4
STU_0225,JD_0023,0,5,3
STU_0226,JD_0023,0,5,0
STU_0227,JD_0023,0,5,2
STU_0228,JD_0023,0,5,1
STU_0229,JD_0023,0,5,3
STU_0230,JD_0023,1,5,5
STU_0231,JD_0023,0,5,2
STU_0232,JD_0023,0,5,2
STU_0233,JD_0023,0,5,3
STU_0234,JD_0023,0,5,3
STU_0235,JD_0023,0,5,1
STU_0236,JD_0023,0,5,3
STU_0237,JD_0023,0,5,2
STU_0238,JD_0023,0,5,1
STU_0239,JD_0023,0,5,2
STU_0240,JD_0023,0,5,0
STU_0241,JD_0023,0,5,2
STU_0242,JD_0023,0,5,2
STU_0243,JD_0023,0,5,1
STU_0244,JD_0023,0,5,0
STU_0245,JD_0023,0,5,2
STU_0246,JD_0023,0,5,3
STU_0247,JD_0023,0,5,2
STU_0248,JD_0023,0,5,4
STU_0249,JD_0023,0,5,0
STU_0250,JD_0023,0,5,4
STU_0251,JD_0023,0,5,3
STU_0252,JD_0023,0,5,1
STU_0253,JD_0023,0,5,2
STU_0254,JD_0023,0,5,2
STU_0255,JD_0023,0,5,3
STU_0256,JD_0023,0,5,1
STU_0257,JD_0023,0,5,1
STU_0258,JD_0023,0,5,3
STU_0259,JD_0023,0,5,1
STU_0260,JD_0023,0,5,2
STU_0261,JD_0023,0,5,2
STU_0262,JD_0023,0,5,4
STU_0263,JD_0023,0,5,0
STU_0264,JD_0023,0,5,3
STU_0265,JD_0023,0,5,2
STU_0266,JD_0023,0,5,3
STU_0267,JD_0023,0,5,1
STU_0268,JD_0023,0,5,4
STU_0269,JD_0023,0,5,1
STU_0270,JD_0023,0,5,1
STU_0271,JD_0023,0,5,0
STU_0272,JD_0023,0,5,3
STU_0273,JD_0023,0,5,1
STU_0274,JD_0023,0,5,0
STU_0275,JD_0023,0,5,1
STU_0276,JD_0023,0,5,3
STU_0277,JD_0023,0,5,1
STU_0278,JD_0023,0,5,4
STU_0279,JD_0023,0,5,1
STU_0280,JD_0023,0,5,2
STU_0281,JD_0023,0,5,3
STU_0282,JD_0023,0,5,1
STU_0283,JD_0023,0,5,0
STU_0284,JD_0023,0,5,3
STU_0285,JD_0023,0,5,1
STU_0286,JD_0023,0,5,2
STU_0287,JD_0023,0,5,2
STU_0288,JD_0023,0,5,0
STU_0289,JD_0023,0,5,0
STU_0290,JD_0023,0,5,4
STU_0291,JD_0023,0,5,2
STU_0292,JD_0023,0,5,1
STU_0293,JD_0023,0,5,2
STU_0294,JD_0023,1,5,5
STU_0295,JD_0023,0,5,4
STU_0296,JD_0023,0,5,0
STU_0297,JD_0023,0,5,4
STU_0298,JD_0023,0,5,2
STU_0299,JD_0023,0,5,2
STU_0300,JD_0023,0,5,3
STU_0001,JD_0024,0,7,1
STU_0002,JD_0024,0,7,1
STU_0003,JD_0024,0,7,5
STU_0004,JD_0024,0,7,2
STU_0005,JD_0024,0,7,2
STU_0006,JD_0024,0,7,1
STU_0007,JD_0024,0,7,3
STU_0008,JD_0024,0,7,2
STU_0009,JD_0024,0,7,1
STU_0010,JD_0024,0,7,2
STU_0011,JD_0024,0,7,2
STU_0012,JD_0024,0,7,3
STU_0013,JD_0024,0,7,4
STU_0014,JD_0024,0,7,2
STU_0015,JD_0024,0,7,1
STU_0016,JD_0024,0,7,1
STU_0017,JD_0024,0,7,4
STU_0018,JD_0024,0,7,1
STU_0019,JD_0024,0,7,4
STU_0020,JD_0024,0,7,2
STU_0021,JD_0024,0,7,1
STU_0022,JD_0024,0,7,2
STU_0023,JD_0024,0,7,1
STU_0024,JD_0024,0,7,1
STU_0025,JD_0024,0,7,2
STU_0026,JD_0024,0,7,2
STU_0027,JD_0024,0,7,2
STU_0028,JD_0024,0,7,3
STU_0029,JD_0024,0,7,3
STU_0030,JD_0024,0,7,1
STU_0031,JD_0024,0,7,1
STU_0032,JD_0024,0,7,2
STU_0033,JD_0024,0,7,2
STU_0034,JD_0024,0,7,5
STU_0035,JD_0024,0,7,3
STU_0036,JD_0024,0,7,3
STU_0037,JD_0024,0,7,1
STU_0038,JD_0024,0,7,1
STU_0039,JD_0024,0,7,6
STU_0040,JD_0024,0,7,1
STU_0041,JD_0024,0,7,3
STU_0042,JD_0024,0,7,5
STU_0043,JD_0024,0,7,2
STU_0044,JD_0024,0,7,5
STU_0045,JD_0024,0,7,1
STU_0046,JD_0024,0,7,2
STU_0047,JD_0024,0,7,2
STU_0048,JD_0024,0,7,2
STU_0049,JD_0024,0,7,5
STU_0050,JD_0024,0,7,2
STU_0051,JD_0024,1,7,7
STU_0052,JD_0024,0,7,2
STU_0053,JD_0024,0,7,4
STU_0054,JD_0024,0,7,2
STU_0055,JD_0024,0,7,2
STU_0056,JD_0024,0,7,3
STU_0057,JD_0024,0,7,4
STU_0058,JD_0024,0,7,2
STU_0059,JD_0024,0,7,3
STU_0060,JD_0024,0,7,4
STU_0061,JD_0024,0,7,2
STU_0062,JD_0024,0,7,1
STU_0063,JD_0024,0,7,1
STU_0064,JD_0024,0,7,2
STU_0065,JD_0024,0,7,2
STU_0066,JD_0024,0,7,1
STU_0067,JD_0024,0,7,5
STU_0068,JD_0024,0,7,1
STU_0069,JD_0024,0,7,1
STU_0070,JD_0024,0,7,3
STU_0071,JD_0024,0,7,2
STU_0072,JD_0024,0,7,1
STU_0073,JD_0024,0,7,2
STU_0074,JD_0024,0,7,4
STU_0075,JD_0024,0,7,4
STU_0076,JD_0024,0,7,2
STU_0077,JD_0024,0,7,4
STU_0078,JD_0024,0,7,4
STU_0079,JD_0024,0,7,1
STU_0080,JD_0024,0,7,2
STU_0081,JD_0024,0,7,3
STU_0082,JD_0024,0,7,2
STU_0083,JD_0024,0,7,3
STU_0084,JD_0024,0,7,5
STU_0085,JD_0024,0,7,4
STU_0086,JD_0024,0,7,2
STU_0087,JD_0024,0,7,2
STU_0088,JD_0024,0,7,4
STU_0089,JD_0024,0,7,5
STU_0090,JD_0024,0,7,3
STU_0091,JD_0024,0,7,3
STU_0092,JD_0024,0,7,2
STU_0093,JD_0024,0,7,1
STU_0094,JD_0024,0,7,4
STU_0095,JD_0024,0,7,2
STU_0096,JD_0024,0,7,1
STU_0097,JD_0024,0,7,2
STU_0098,JD_0024,0,7,5
STU_0099,JD_0024,0,7,6
STU_0100,JD_0024,0,7,1
STU_0101,JD_0024,0,7,1
STU_0102,JD_0024,0,7,4
STU_0103,JD_0024,0,7,1
STU_0104,JD_0024,0,7,2
STU_0105,JD_0024,0,7,2
STU_0106,JD_0024,0,7,1
STU_0107,JD_0024,0,7,6
STU_0108,JD_0024,0,7,1
STU_0109,JD_0024,0,7,4
STU_0110,JD_0024,0,7,6
STU_0111,JD_0024,0,7,3
STU_0112,JD_0024,0,7,1
STU_0113,JD_0024,0,7,1
STU_0114,JD_0024,0,7,3
STU_0115,JD_0024,0,7,5
STU_0116,JD_0024,0,7,0
STU_0117,JD_0024,0,7,1
STU_0118,JD_0024,0,7,3
STU_0119,JD_0024,0,7,1
STU_0120,JD_0024,0,7,2
STU_0121,JD_0024,0,7,1
STU_0122,JD_0024,0,7,2
STU_0123,JD_0024,0,7,4
STU_0124,JD_0024,0,7,6
STU_0125,JD_0024,0,7,1
STU_0126,JD_0024,0,7,1
STU_0127,JD_0024,0,7,4
STU_0128,JD_0024,0,7,2
STU_0129,JD_0024,0,7,0
STU_0130,JD_0024,0,7,4
STU_0131,JD_0024,0,7,2
STU_0132,JD_0024,0,7,6
STU_0133,JD_0024,0,7,4
STU_0134,JD_0024,0,7,2
STU_0135,JD_0024,0,7,4
STU_0136,JD_0024,0,7,4
STU_0137,JD_0024,0,7,4
STU_0138,JD_0024,0,7,2
STU_0139,JD_0024,0,7,2
STU_0140,JD_0024,0,7,1
STU_0141,JD_0024,0,7,2
STU_0142,JD_0024,0,7,2
STU_0143,JD_0024,0,7,1
STU_0144,JD_0024,0,7,2
STU_0145,JD_0024,0,7,4
STU_0146,JD_0024,0,7,2
STU_0147,JD_0024,0,7,1
STU_0148,JD_0024,0,7,2
STU_0149,JD_0024,0,7,3
STU_0150,JD_0024,0,7,3
STU_0151,JD_0024,0,7,0
STU_0152,JD_0024,0,7,5
STU_0153,JD_0024,0,7,4
STU_0154,JD_0024,0,7,1
STU_0155,JD_0024,0,7,3
STU_0156,JD_0024,0,7,3
STU_0157,JD_0024,0,7,2
STU_0158,JD_0024,0,7,3
STU_0159,JD_0024,0,7,2
STU_0160,JD_0024,0,7,4
STU_0161,JD_0024,0,7,3
STU_0162,JD_0024,0,7,5
STU_0163,JD_0024,0,7,4
STU_0164,JD_0024,0,7,6
STU_0165,JD_0024,0,7,6
STU_0166,JD_0024,0,7,3
STU_0167,JD_0024,0,7,5
STU_0168,JD_0024,0,7,6
STU_0169,JD_0024,0,7,5
STU_0170,JD_0024,0,7,4
STU_0171,JD_0024,0,7,3
STU_0172,JD_0024,0,7,2
STU_0173,JD_0024,0,7,1
STU_0174,JD_0024,0,7,6
STU_0175,JD_0024,0,7,3
STU_0176,JD_0024,0,7,4
STU_0177,JD_0024,0,7,3
STU_0178,JD_0024,0,7,4
STU_0179,JD_0024,0,7,5
STU_0180,JD_0024,0,7,4
STU_0181,JD_0024,0,7,0
STU_0182,JD_0024,0,7,4
STU_0183,JD_0024,0,7,1
STU_0184,JD_0024,0,7,3
STU_0185,JD_0024,0,7,6
STU_0186,JD_0024,0,7,3
STU_0187,JD_0024,0,7,4
STU_0188,JD_0024,0,7,5
STU_0189,JD_0024,0,7,2
STU_0190,JD_0024,0,7,2
STU_0191,JD_0024,0,7,2
STU_0192,JD_0024,0,7,2
STU_0193,JD_0024,0,7,3
STU_0194,JD_0024,0,7,2
STU_0195,JD_0024,0,7,6
STU_0196,JD_0024,0,7,3
STU_0197,JD_0024,0,7,2
STU_0198,JD_0024,0,7,6
STU_0199,JD_0024,0,7,4
STU_0200,JD_0024,0,7,4
STU_0201,JD_0024,0,7,0
STU_0202,JD_0024,0,7,5
STU_0203,JD_0024,0,7,2
STU_0204,JD_0024,0,7,1
STU_0205,JD_0024,0,7,4
STU_0206,JD_0024,0,7,3
STU_0207,JD_0024,0,7,3
STU_0208,JD_0024,0,7,5
STU_0209,JD_0024,0,7,1
STU_0210,JD_0024,0,7,6
STU_0211,JD_0024,0,7,0
STU_0212,JD_0024,0,7,4
STU_0213,JD_0024,0,7,2
STU_0214,JD_0024,0,7,1
STU_0215,JD_0024,0,7,5
STU_0216,JD_0024,0,7,1
STU_0217,JD_0024,0,7,6
STU_0218,JD_0024,0,7,3
STU_0219,JD_0024,0,7,1
STU_0220,JD_0024,0,7,3
STU_0221,JD_0024,0,7,3
STU_0222,JD_0024,0,7,3
STU_0223,JD_0024,0,7,3
STU_0224,JD_0024,0,7,3
STU_0225,JD_0024,0,7,1
STU_0226,JD_0024,0,7,2
STU_0227,JD_0024,0,7,4
STU_0228,JD_0024,0,7,6
STU_0229,JD_0024,0,7,2
STU_0230,JD_0024,0,7,4
STU_0231,JD_0024,0,7,6
STU_0232,JD_0024,0,7,2
STU_0233,JD_0024,0,7,5
STU_0234,JD_0024,0,7,2
STU_0235,JD_0024,0,7,2
STU_0236,JD_0024,0,7,4
STU_0237,JD_0024,0,7,5
STU_0238,JD_0024,0,7,0
STU_0239,JD_0024,0,7,5
STU_0240,JD_0024,0,7,3
STU_0241,JD_0024,0,7,6
STU_0242,JD_0024,0,7,1
STU_0243,JD_0024,0,7,2
STU_0244,JD_0024,0,7,4
STU_0245,JD_0024,0,7,5
STU_0246,JD_0024,0,7,0
STU_0247,JD_0024,0,7,3
STU_0248,JD_0024,0,7,5
STU_0249,JD_0024,0,7,4
STU_0250,JD_0024,0,7,1
STU_0251,JD_0024,0,7,2
STU_0252,JD_0024,0,7,2
STU_0253,JD_0024,0,7,0
STU_0254,JD_0024,0,7,4
STU_0255,JD_0024,0,7,0
STU_0256,JD_0024,0,7,1
STU_0257,JD_0024,0,7,5
STU_0258,JD_0024,0,7,6
STU_0259,JD_0024,0,7,1
STU_0260,JD_0024,0,7,2
STU_0261,JD_0024,0,7,3
STU_0262,JD_0024,0,7,3
STU_0263,JD_0024,0,7,1
STU_0264,JD_0024,0,7,4
STU_0265,JD_0024,0,7,6
STU_0266,JD_0024,0,7,1
STU_0267,JD_0024,0,7,4
STU_0268,JD_0024,0,7,1
STU_0269,JD_0024,0,7,3
STU_0270,JD_0024,0,7,0
STU_0271,JD_0024,0,7,3
STU_0272,JD_0024,0,7,1
STU_0273,JD_0024,0,7,3
STU_0274,JD_0024,0,7,3
STU_0275,JD_0024,0,7,2
STU_0276,JD_0024,0,7,5
STU_0277,JD_0024,0,7,4
STU_0278,JD_0024,0,7,5
STU_0279,JD_0024,0,7,0
STU_0280,JD_0024,0,7,3
STU_0281,JD_0024,0,7,1
STU_0282,JD_0024,0,7,3
STU_0283,JD_0024,0,7,2
STU_0284,JD_0024,0,7,4
STU_0285,JD_0024,0,7,3
STU_0286,JD_0024,0,7,2
STU_0287,JD_0024,0,7,3
STU_0288,JD_0024,0,7,3
STU_0289,JD_0024,0,7,4
STU_0290,JD_0024,0,7,1
STU_0291,JD_0024,0,7,6
STU_0292,JD_0024,0,7,3
STU_0293,JD_0024,0,7,1
STU_0294,JD_0024,0,7,2
STU_0295,JD_0024,0,7,1
STU_0296,JD_0024,0,7,2
STU_0297,JD_0024,0,7,3
STU_0298,JD_0024,0,7,1
STU_0299,JD_0024,0,7,3
STU_0300,JD_0024,0,7,1
STU_0001,JD_0025,0,5,3
STU_0002,JD_0025,0,5,2
STU_0003,JD_0025,0,5,2
STU_0004,JD_0025,0,5,0
STU_0005,JD_0025,0,5,0
STU_0006,JD_0025,0,5,2
STU_0007,JD_0025,0,5,1
STU_0008,JD_0025,0,5,0
STU_0009,JD_0025,0,5,2
STU_0010,JD_0025,0,5,0
STU_0011,JD_0025,0,5,2
STU_0012,JD_0025,0,5,1
STU_0013,JD_0025,0,5,0
STU_0014,JD_0025,0,5,1
STU_0015,JD_0025,0,5,1
STU_0016,JD_0025,0,5,2
STU_0017,JD_0025,0,5,0
STU_0018,JD_0025,0,5,2
STU_0019,JD_0025,0,5,0
STU_0020,JD_0025,0,5,0
STU_0021,JD_0025,0,5,1
STU_0022,JD_0025,0,5,3
STU_0023,JD_0025,0,5,0
STU_0024,JD_0025,0,5,2
STU_0025,JD_0025,0,5,1
STU_0026,JD_0025,0,5,1
STU_0027,JD_0025,0,5,0
STU_0028,JD_0025,0,5,0
STU_0029,JD_0025,0,5,1
STU_0030,JD_0025,0,5,2
STU_0031,JD_0025,0,5,1
STU_0032,JD_0025,0,5,1
STU_0033,JD_0025,0,5,1
STU_0034,JD_0025,0,5,0
STU_0035,JD_0025,0,5,0
STU_0036,JD_0025,0,5,0
STU_0037,JD_0025,0,5,2
STU_0038,JD_0025,0,5,0
STU_0039,JD_0025,0,5,2
STU_0040,JD_0025,0,5,3
STU_0041,JD_0025,0,5,3
STU_0042,JD_0025,0,5,2
STU_0043,JD_0025,0,5,3
STU_0044,JD_0025,0,5,1
STU_0045,JD_0025,0,5,3
STU_0046,JD_0025,0,5,1
STU_0047,JD_0025,0,5,2
STU_0048,JD_0025,0,5,0
STU_0049,JD_0025,0,5,2
STU_0050,JD_0025,0,5,0
STU_0051,JD_0025,0,5,2
STU_0052,JD_0025,0,5,0
STU_0053,JD_0025,0,5,3
STU_0054,JD_0025,0,5,0
STU_0055,JD_0025,0,5,0
STU_0056,JD_0025,0,5,1
STU_0057,JD_0025,0,5,0
STU_0058,JD_0025,0,5,0
STU_0059,JD_0025,0,5,2
STU_0060,JD_0025,0,5,0
STU_0061,JD_0025,0,5,0
STU_0062,JD_0025,0,5,2
STU_0063,JD_0025,0,5,1
STU_0064,JD_0025,0,5,2
STU_0065,JD_0025,0,5,0
STU_0066,JD_0025,0,5,1
STU_0067,JD_0025,0,5,2
STU_0068,JD_0025,0,5,2
STU_0069,JD_0025,0,5,0
STU_0070,JD_0025,0,5,1
STU_0071,JD_0025,0,5,1
STU_0072,JD_0025,0,5,2
STU_0073,JD_0025,0,5,1
STU_0074,JD_0025,0,5,1
STU_0075,JD_0025,0,5,2
STU_0076,JD_0025,0,5,1
STU_0077,JD_0025,0,5,1
STU_0078,JD_0025,0,5,1
STU_0079,JD_0025,0,5,2
STU_0080,JD_0025,0,5,0
STU_0081,JD_0025,0,5,0
STU_0082,JD_0025,0,5,2
STU_0083,JD_0025,0,5,2
STU_0084,JD_0025,0,5,0
STU_0085,JD_0025,0,5,0
STU_0086,JD_0025,0,5,0
STU_0087,JD_0025,0,5,1
STU_0088,JD_0025,0,5,0
STU_0089,JD_0025,0,5,1
STU_0090,JD_0025,0,5,1
STU_0091,JD_0025,0,5,1
STU_0092,JD_0025,0,5,2
STU_0093,JD_0025,0,5,0
STU_0094,JD_0025,0,5,1
STU_0095,JD_0025,0,5,1
STU_0096,JD_0025,0,5,0
STU_0097,JD_0025,0,5,1
STU_0098,JD_0025,0,5,1
STU_0099,JD_0025,0,5,2
STU_0100,JD_0025,0,5,2
STU_0101,JD_0025,0,5,2
STU_0102,JD_0025,0,5,1
STU_0103,JD_0025,0,5,2
STU_0104,JD_0025,0,5,2
STU_0105,JD_0025,0,5,1
STU_0106,JD_0025,0,5,1
STU_0107,JD_0025,0,5,2
STU_0108,JD_0025,0,5,2
STU_0109,JD_0025,0,5,1
STU_0110,JD_0025,0,5,0
STU_0111,JD_0025,0,5,1
STU_0112,JD_0025,0,5,2
STU_0113,JD_0025,0,5,3
STU_0114,JD_0025,0,5,0
STU_0115,JD_0025,0,5,0
STU_0116,JD_0025,0,5,2
STU_0117,JD_0025,0,5,2
STU_0118,JD_0025,0,5,0
STU_0119,JD_0025,0,5,1
STU_0120,JD_0025,0,5,0
STU_0121,JD_0025,0,5,2
STU_0122,JD_0025,0,5,2
STU_0123,JD_0025,0,5,1
STU_0124,JD_0025,0,5,2
STU_0125,JD_0025,0,5,3
STU_0126,JD_0025,0,5,1
STU_0127,JD_0025,0,5,1
STU_0128,JD_0025,0,5,1
STU_0129,JD_0025,0,5,0
STU_0130,JD_0025,0,5,0
STU_0131,JD_0025,0,5,0
STU_0132,JD_0025,0,5,2
STU_0133,JD_0025,0,5,1
STU_0134,JD_0025,0,5,0
STU_0135,JD_0025,0,5,1
STU_0136,JD_0025,0,5,1
STU_0137,JD_0025,0,5,3
STU_0138,JD_0025,0,5,2
STU_0139,JD_0025,0,5,0
STU_0140,JD_0025,0,5,0
STU_0141,JD_0025,0,5,2
STU_0142,JD_0025,0,5,3
STU_0143,JD_0025,0,5,0
STU_0144,JD_0025,0,5,0
STU_0145,JD_0025,0,5,0
STU_0146,JD_0025,0,5,1
STU_0147,JD_0025,0,5,1
STU_0148,JD_0025,0,5,1
STU_0149,JD_0025,0,5,0
STU_0150,JD_0025,0,5,2
STU_0151,JD_0025,0,5,1
STU_0152,JD_0025,0,5,1
STU_0153,JD_0025,0,5,0
STU_0154,JD_0025,0,5,2
STU_0155,JD_0025,0,5,3
STU_0156,JD_0025,0,5,0
STU_0157,JD_0025,0,5,0
STU_0158,JD_0025,0,5,1
STU_0159,JD_0025,0,5,0
STU_0160,JD_0025,0,5,0
STU_0161,JD_0025,0,5,2
STU_0162,JD_0025,0,5,1
STU_0163,JD_0025,0,5,2
STU_0164,JD_0025,0,5,2
STU_0165,JD_0025,0,5,1
STU_0166,JD_0025,0,5,3
STU_0167,JD_0025,0,5,1
STU_0168,JD_0025,0,5,1
STU_0169,JD_0025,0,5,1
STU_0170,JD_0025,0,5,1
STU_0171,JD_0025,0,5,3
STU_0172,JD_0025,0,5,3
STU_0173,JD_0025,0,5,1
STU_0174,JD_0025,0,5,2
STU_0175,JD_0025,0,5,0
STU_0176,JD_0025,0,5,1
STU_0177,JD_0025,0,5,1
STU_0178,JD_0025,0,5,0
STU_0179,JD_0025,0,5,1
STU_0180,JD_0025,0,5,2
STU_0181,JD_0025,0,5,1
STU_0182,JD_0025,0,5,1
STU_0183,JD_0025,0,5,1
STU_0184,JD_0025,0,5,0
STU_0185,JD_0025,0,5,1
STU_0186,JD_0025,0,5,1
STU_0187,JD_0025,0,5,2
STU_0188,JD_0025,0,5,1
STU_0189,JD_0025,0,5,0
STU_0190,JD_0025,0,5,1
STU_0191,JD_0025,0,5,0
STU_0192,JD_0025,0,5,1
STU_0193,JD_0025,0,5,0
STU_0194,JD_0025,0,5,2
STU_0195,JD_0025,0,5,2
STU_0196,JD_0025,0,5,2
STU_0197,JD_0025,0,5,1
STU_0198,JD_0025,0,5,2
STU_0199,JD_0025,0,5,1
STU_0200,JD_0025,0,5,1
STU_0201,JD_0025,0,5,1
STU_0202,JD_0025,0,5,1
STU_0203,JD_0025,0,5,2
STU_0204,JD_0025,0,5,2
STU_0205,JD_0025,0,5,1
STU_0206,JD_0025,0,5,1
STU_0207,JD_0025,0,5,0
STU_0208,JD_0025,0,5,0
STU_0209,JD_0025,0,5,1
STU_0210,JD_0025,0,5,2
STU_0211,JD_0025,0,5,0
STU_0212,JD_0025,0,5,1
STU_0213,JD_0025,0,5,2
STU_0214,JD_0025,0,5,2
STU_0215,JD_0025,0,5,1
STU_0216,JD_0025,0,5,0
STU_0217,JD_0025,0,5,2
STU_0218,JD_0025,0,5,3
STU_0219,JD_0025,0,5,3
STU_0220,JD_0025,0,5,0
STU_0221,JD_0025,0,5,0
STU_0222,JD_0025,0,5,1
STU_0223,JD_0025,0,5,1
STU_0224,JD_0025,0,5,2
STU_0225,JD_0025,0,5,2
STU_0226,JD_0025,0,5,0
STU_0227,JD_0025,0,5,0
STU_0228,JD_0025,0,5,1
STU_0229,JD_0025,0,5,2
STU_0230,JD_0025,0,5,1
STU_0231,JD_0025,0,5,1
STU_0232,JD_0025,0,5,1
STU_0233,JD_0025,0,5,2
STU_0234,JD_0025,0,5,1
STU_0235,JD_0025,0,5,0
STU_0236,JD_0025,0,5,0
STU_0237,JD_0025,0,5,2
STU_0238,JD_0025,0,5,0
STU_0239,JD_0025,0,5,1
STU_0240,JD_0025,0,5,0
STU_0241,JD_0025,0,5,2
STU_0242,JD_0025,0,5,1
STU_0243,JD_0025,0,5,0
STU_0244,JD_0025,0,5,0
STU_0245,JD_0025,0,5,0
STU_0246,JD_0025,0,5,1
STU_0247,JD_0025,0,5,0
STU_0248,JD_0025,0,5,1
STU_0249,JD_0025,0,5,0
STU_0250,JD_0025,0,5,1
STU_0251,JD_0025,0,5,1
STU_0252,JD_0025,0,5,1
STU_0253,JD_0025,0,5,1
STU_0254,JD_0025,0,5,0
STU_0255,JD_0025,0,5,3
STU_0256,JD_0025,0,5,2
STU_0257,JD_0025,0,5,0
STU_0258,JD_0025,0,5,1
STU_0259,JD_0025,0,5,0
STU_0260,JD_0025,0,5,1
STU_0261,JD_0025,0,5,0
STU_0262,JD_0025,0,5,2
STU_0263,JD_0025,0,5,0
STU_0264,JD_0025,0,5,1
STU_0265,JD_0025,0,5,1
STU_0266,JD_0025,0,5,2
STU_0267,JD_0025,0,5,1
STU_0268,JD_0025,0,5,2
STU_0269,JD_0025,0,5,0
STU_0270,JD_0025,0,5,0
STU_0271,JD_0025,0,5,0
STU_0272,JD_0025,0,5,3
