student_id,target_role,top1_job,top1_score,top1_correct_role,would_show_low_fit_warning,matched_skills,missing_skills,status
1300,DevOps Engineer,DevOps Engineer,1.0,True,False,"Kubernetes,CI/CD,Docker,Git,Linux",,ok
1227,ML Engineer,ML Engineer,0.8394,True,False,"TensorFlow,Machine Learning,SQL,Python",,ok
1375,Data Analyst,Data Analyst,0.8093,True,False,"Python,Data Visualization,Excel,Statistics,Power BI",,ok
1196,Data Analyst,Data Analyst,0.9688,True,False,"Python,Data Visualization,Excel,Statistics,Power BI",,ok
1495,QA Engineer,QA Engineer,0.9746,True,False,"Test Automation,Java,Manual Testing,Git,Selenium",,ok
1608,QA Engineer,QA Engineer,0.7014,True,False,"Java,Git,Selenium","Test Automation,Manual Testing",ok
1138,Frontend Developer,Frontend Developer,0.9388,True,False,"JavaScript,Git,TypeScript,CSS,HTML",,ok
1596,Backend Developer,Backend Developer,0.7303,True,False,"Git,Spring Boot",Java,ok
1434,QA Engineer,QA Engineer,0.9072,True,False,"Test Automation,Manual Testing,Selenium",Git,ok
1786,Full Stack Developer,Full Stack Developer,0.8572,True,False,"SQL,React,Node.js",Git,ok
1783,ML Engineer,ML Engineer,0.7782,True,False,"Python,SQL,TensorFlow",Docker,ok
1302,Backend Developer,Backend Developer,0.891,True,False,"Spring Boot,Microservices,REST API,Java,Git",,ok
1469,Frontend Developer,Frontend Developer,0.8496,True,False,"React,HTML,CSS,JavaScript",,ok
1602,Business Analyst,Business Analyst,0.6293,True,False,"Communication,Statistics",Excel,ok
1611,Business Analyst,Business Analyst,0.8193,True,False,"Statistics,Communication,Power BI",,ok
1726,DevOps Engineer,DevOps Engineer,0.6906,True,False,"CI/CD,Docker,Git,Kubernetes",AWS,ok
1207,Backend Developer,Backend Developer,0.9141,True,False,"Spring Boot,Microservices,REST API,Java,Git",,ok
1104,Product Manager,Product Manager,0.6962,True,False,"Stakeholder Management,Roadmapping","Agile,Excel",ok
1728,Frontend Developer,Frontend Developer,0.9189,True,False,"Git,JavaScript,TypeScript,CSS",,ok
1223,ML Engineer,ML Engineer,0.8512,True,False,"Machine Learning,Docker,Python,Deep Learning",,ok
1154,ML Engineer,ML Engineer,0.6827,True,False,"SQL,Docker,TensorFlow",Python,ok
1181,DevOps Engineer,DevOps Engineer,0.8905,True,False,"Kubernetes,CI/CD,Docker,Git,Linux",,ok
1402,Full Stack Developer,Full Stack Developer,0.7793,True,False,"Git,React,JavaScript",,ok
1702,Backend Developer,Backend Developer,0.6459,True,False,"Java,REST API",SQL,ok
1142,Data Analyst,Data Analyst,1.0,True,False,"SQL,Power BI,Excel,Python",,ok
1349,Data Scientist,Data Scientist,0.8421,True,False,"Pandas,Machine Learning,Deep Learning,SQL",Python,ok
1211,Product Manager,Product Manager,0.9062,True,False,"Agile,Excel,Stakeholder Management,Roadmapping",,ok
1332,Data Scientist,Data Scientist,0.9284,True,False,"Statistics,Machine Learning,Pandas,Deep Learning,Python",,ok
1143,Full Stack Developer,Full Stack Developer,0.7814,True,False,"Git,Node.js,JavaScript","REST API,React",ok
1003,Frontend Developer,Frontend Developer,0.9104,True,False,"React,HTML,CSS,JavaScript",,ok
1005,Product Manager,Product Manager,0.7729,True,False,"Agile,Excel,SQL",Roadmapping,ok
1330,Backend Developer,Backend Developer,0.9067,True,False,"Spring Boot,Microservices,REST API,Java,Git",,ok
1282,Full Stack Developer,Full Stack Developer,0.6446,True,False,"SQL,React",Git,ok
1203,Full Stack Developer,Full Stack Developer,0.8373,True,False,"Git,React,JavaScript",,ok
1303,Data Analyst,Data Analyst,0.9688,True,False,"Python,Data Visualization,Excel,Statistics,Power BI",,ok
1388,Product Manager,Product Manager,0.7661,True,False,"SQL,Roadmapping,Excel",Communication,ok
1369,Business Analyst,Data Analyst,0.7402,False,False,"Data Visualization,Excel,Statistics,Power BI",Python,ok
1559,Data Analyst,Data Analyst,0.8005,True,False,"Statistics,SQL,Python",Power BI,ok
1436,Frontend Developer,Frontend Developer,0.7952,True,False,"JavaScript,Git,TypeScript,HTML",CSS,ok
1426,Frontend Developer,Full Stack Developer,0.8334,False,False,"Git,React,JavaScript",,ok
1232,Full Stack Developer,Full Stack Developer,0.8601,True,False,"Git,React,JavaScript",,ok
1238,ML Engineer,ML Engineer,0.7617,True,False,"Python,SQL,Docker,TensorFlow",,ok
1466,Frontend Developer,Frontend Developer,0.8587,True,False,"React,HTML,CSS,JavaScript",,ok
1172,Frontend Developer,Frontend Developer,0.8289,True,False,"React,HTML,CSS,JavaScript",,ok
1274,Backend Developer,Backend Developer,0.7394,True,False,"Microservices,REST API,Java",Git,ok
1683,Full Stack Developer,Full Stack Developer,0.9479,True,False,"Git,REST API,Node.js,React,JavaScript",,ok
1195,Full Stack Developer,Full Stack Developer,0.981,True,False,"Git,REST API,Node.js,React,JavaScript",,ok
1566,Backend Developer,Backend Developer,1.0,True,False,"Spring Boot,Git,REST API,SQL,Java",,ok
1103,Full Stack Developer,Full Stack Developer,0.7378,True,False,"SQL,Node.js,Git",React,ok
1606,Full Stack Developer,Full Stack Developer,0.5459,True,False,"SQL,React",Git,ok
1210,Full Stack Developer,Full Stack Developer,0.7171,True,False,"SQL,Node.js,Git",React,ok
1163,Business Analyst,Business Analyst,0.7376,True,False,"SQL,Data Visualization,Power BI,Statistics",,ok
1471,Frontend Developer,Frontend Developer,0.8612,True,False,"React,Git,TypeScript",,ok
1509,DevOps Engineer,DevOps Engineer,0.9144,True,False,"AWS,Docker,CI/CD,Git",,ok
1088,Product Manager,Product Manager,1.0,True,False,"Agile,Excel,SQL,Roadmapping",,ok
1343,Product Manager,Product Manager,0.9062,True,False,"Agile,Excel,Stakeholder Management,Roadmapping",,ok
1191,ML Engineer,ML Engineer,0.813,True,False,"Python,SQL,Docker,TensorFlow",,ok
1357,Full Stack Developer,Full Stack Developer,0.9169,True,False,"Git,REST API,Node.js,React,JavaScript",,ok
1179,Frontend Developer,Frontend Developer,0.7969,True,False,"CSS,React,JavaScript",Git,ok
1615,QA Engineer,QA Engineer,0.9562,True,False,"Test Automation,Java,SQL,Manual Testing",,ok
1045,Business Analyst,Business Analyst,0.9246,True,False,"SQL,Data Visualization,Power BI,Statistics",,ok
1393,Data Scientist,Data Scientist,0.9316,True,False,"Pandas,Statistics,Machine Learning,Deep Learning,SQL",,ok
1789,Business Analyst,Business Analyst,0.7677,True,False,"Communication,Excel,Statistics",,ok
1613,Full Stack Developer,Full Stack Developer,0.842,True,False,"SQL,React,Node.js",Git,ok
1374,DevOps Engineer,DevOps Engineer,0.7479,True,False,"Git,AWS,Kubernetes",,ok
1233,Business Analyst,Business Analyst,0.6193,True,False,"SQL,Data Visualization,Statistics",Power BI,ok
1503,Full Stack Developer,Full Stack Developer,0.6844,True,False,"React,JavaScript",Git,ok
1794,DevOps Engineer,DevOps Engineer,1.0,True,False,"AWS,CI/CD,Docker,Git,Kubernetes",,ok
1358,Data Analyst,Business Analyst,0.8434,False,False,"SQL,Data Visualization,Power BI,Statistics",,ok
1371,Data Analyst,Data Analyst,1.0,True,False,"Power BI,Statistics,Python,SQL,Data Visualization",,ok
1564,QA Engineer,QA Engineer,0.7336,True,False,"Git,Test Automation,Manual Testing",Selenium,ok
1217,Full Stack Developer,Full Stack Developer,1.0,True,False,"Git,REST API,Node.js,React,JavaScript",,ok
1799,Full Stack Developer,Full Stack Developer,0.9084,True,False,"Git,React,JavaScript",,ok
1549,QA Engineer,QA Engineer,0.9746,True,False,"Test Automation,Java,Manual Testing,Git,Selenium",,ok
1437,Data Scientist,Data Scientist,0.6564,True,False,"Pandas,Deep Learning,SQL","Machine Learning,Python",ok
1581,Frontend Developer,Frontend Developer,0.9388,True,False,"JavaScript,Git,TypeScript,CSS,HTML",,ok
1378,Product Manager,Product Manager,0.8566,True,False,"Agile,Excel,Stakeholder Management,Roadmapping",,ok
1044,ML Engineer,ML Engineer,0.9166,True,False,"TensorFlow,Machine Learning,SQL,Python",,ok
1671,Frontend Developer,Frontend Developer,0.9388,True,False,"JavaScript,Git,TypeScript,CSS,HTML",,ok
1384,Backend Developer,Backend Developer,0.8837,True,False,"Spring Boot,Microservices,REST API,Java,Git",,ok
1623,Full Stack Developer,Full Stack Developer,0.9118,True,False,"Git,REST API,Node.js,React,JavaScript",,ok
1229,ML Engineer,ML Engineer,1.0,True,False,"TensorFlow,Machine Learning,SQL,Python",,ok
1490,Data Analyst,Data Analyst,0.9688,True,False,"Python,Data Visualization,Excel,Statistics,Power BI",,ok
1006,QA Engineer,QA Engineer,0.7852,True,False,"Manual Testing,Selenium,SQL,Java",Test Automation,ok
1262,Product Manager,Product Manager,0.9062,True,False,"Agile,Excel,Stakeholder Management,Roadmapping",,ok
1609,Business Analyst,Business Analyst,0.9333,True,False,"Excel,SQL,Power BI,Communication,Data Visualization",,ok
1775,Business Analyst,Business Analyst,0.8572,True,False,"Excel,Power BI,Communication,Data Visualization",SQL,ok
1640,Product Manager,Product Manager,0.8372,True,False,"Agile,Excel,Stakeholder Management,Roadmapping",,ok
1710,Data Scientist,Data Scientist,0.7473,True,False,"Pandas,Deep Learning,SQL","Machine Learning,Python",ok
1782,Product Manager,Product Manager,0.8834,True,False,"Agile,Excel,Stakeholder Management,Roadmapping",,ok
1319,Data Analyst,Data Analyst,0.8821,True,False,"SQL,Data Visualization,Python",,ok
1118,Business Analyst,Data Analyst,0.8458,False,False,"Statistics,SQL,Power BI",Python,ok
1715,Frontend Developer,Frontend Developer,0.8183,True,False,"Git,TypeScript,CSS,HTML",JavaScript,ok
1758,Frontend Developer,Frontend Developer,0.7952,True,False,"JavaScript,Git,TypeScript,HTML",CSS,ok
1313,Product Manager,Product Manager,0.9392,True,False,"Agile,Excel,Stakeholder Management,Roadmapping",,ok
1411,Data Scientist,Data Scientist,1.0,True,False,"Pandas,Statistics,Machine Learning,Deep Learning,SQL",,ok
1076,ML Engineer,Backend Developer,0.7548,False,False,"Java,REST API,SQL",,ok
1174,ML Engineer,ML Engineer,0.9124,True,False,"Python,SQL,Docker,TensorFlow",,ok
1725,QA Engineer,QA Engineer,0.8641,True,False,"Git,Selenium,SQL,Manual Testing,Test Automation",,ok
1052,Data Analyst,Frontend Developer,0.6023,False,False,"TypeScript,CSS","Git,JavaScript",ok
1483,Data Scientist,Data Scientist,0.8845,True,False,"Statistics,Machine Learning,Pandas,Deep Learning,Python",,ok
1755,DevOps Engineer,DevOps Engineer,0.9252,True,False,"Kubernetes,CI/CD,Docker,Git,Linux",,ok
1320,Frontend Developer,Frontend Developer,0.8249,True,False,"CSS,HTML,Git",,ok
1314,Data Analyst,Business Analyst,0.9253,False,False,"Power BI,SQL,Data Visualization,Excel",,ok
1236,Data Analyst,Data Analyst,0.8893,True,False,"Python,Data Visualization,Excel,Statistics,Power BI",,ok
1700,ML Engineer,ML Engineer,1.0,True,False,"Machine Learning,Docker,Python,Deep Learning",,ok
1667,ML Engineer,ML Engineer,0.8534,True,False,"TensorFlow,Machine Learning,SQL,Python",,ok
1408,Data Scientist,Data Scientist,0.9293,True,False,"Pandas,Machine Learning,Deep Learning,Python",SQL,ok
1479,Data Scientist,Data Scientist,0.8575,True,False,"Statistics,Machine Learning,Pandas,Deep Learning,Python",,ok
1094,Product Manager,Product Manager,0.72,True,False,"Roadmapping,Communication,Excel",SQL,ok
1690,Backend Developer,Backend Developer,0.9328,True,False,"Spring Boot,Microservices,REST API,Java,Git",,ok
1761,ML Engineer,ML Engineer,0.9124,True,False,"Python,SQL,Docker,TensorFlow",,ok
1430,ML Engineer,ML Engineer,0.6979,True,False,"TensorFlow,Docker,Deep Learning","Python,Machine Learning",ok
1628,DevOps Engineer,DevOps Engineer,0.7074,True,False,"Docker,Git,Linux",Kubernetes,ok
1149,ML Engineer,ML Engineer,0.6796,True,False,"TensorFlow,Docker,Machine Learning","Python,Deep Learning",ok
1554,Product Manager,Product Manager,0.949,True,False,"Stakeholder Management,Communication,Excel,Agile",,ok
1250,QA Engineer,QA Engineer,0.8872,True,False,"Test Automation,Java,Manual Testing,Git,Selenium",,ok
1341,DevOps Engineer,DevOps Engineer,0.7708,True,False,"Linux,CI/CD,AWS","Git,Docker",ok
1468,Frontend Developer,Frontend Developer,0.6543,True,False,"React,TypeScript",Git,ok
1201,QA Engineer,QA Engineer,0.9319,True,False,"Test Automation,Java,Manual Testing,Git,Selenium",,ok
1553,QA Engineer,QA Engineer,0.7734,True,False,"Test Automation,SQL,Manual Testing",Java,ok
1092,Data Analyst,Data Analyst,0.8579,True,False,"Python,Data Visualization,Excel,Statistics,Power BI",,ok
1221,Data Scientist,Data Scientist,0.8834,True,False,"Statistics,SQL,Pandas",,ok
1029,Full Stack Developer,Full Stack Developer,0.8834,True,False,"Node.js,REST API,React",,ok
1672,ML Engineer,ML Engineer,0.9759,True,False,"Python,TensorFlow,Docker,Deep Learning,Machine Learning",,ok
1073,Data Scientist,Data Scientist,0.7859,True,False,"Pandas,Statistics,Deep Learning","Machine Learning,SQL",ok
1525,Backend Developer,Backend Developer,0.9679,True,False,"Microservices,REST API,Java,Git",,ok
1772,Product Manager,Product Manager,0.8834,True,False,"Agile,Excel,Stakeholder Management,Roadmapping",,ok
1281,Business Analyst,Business Analyst,0.8889,True,False,"SQL,Data Visualization,Power BI,Statistics",,ok
1090,Backend Developer,Backend Developer,0.9756,True,False,"Spring Boot,Microservices,REST API,Java,Git",,ok
1552,Product Manager,Product Manager,0.9096,True,False,"Excel,Agile,SQL,Stakeholder Management,Communication",,ok
1419,Backend Developer,Backend Developer,1.0,True,False,"REST API,Spring Boot,Microservices,SQL,Git",,ok
1183,Data Analyst,Data Analyst,0.9585,True,False,"Python,Excel,Statistics,Power BI",,ok
1176,Business Analyst,Business Analyst,0.8839,True,False,"Statistics,Communication,Power BI",,ok
1336,ML Engineer,ML Engineer,0.7695,True,False,"Python,SQL,TensorFlow",Docker,ok
1517,Data Scientist,Data Scientist,0.7411,True,False,"Machine Learning,Python",SQL,ok
1684,Frontend Developer,Frontend Developer,0.787,True,False,"React,Git,TypeScript",,ok
1271,QA Engineer,QA Engineer,0.8363,True,False,"Selenium,SQL,Manual Testing,Test Automation",Git,ok
1452,Product Manager,Product Manager,0.901,True,False,"Agile,Excel,Stakeholder Management,Roadmapping",,ok
1724,Backend Developer,Backend Developer,0.6752,True,False,"Microservices,Java,Git",REST API,ok
1110,Backend Developer,Backend Developer,0.9756,True,False,"Spring Boot,Microservices,REST API,Java,Git",,ok
1589,Frontend Developer,Frontend Developer,0.8153,True,False,"JavaScript,Git,TypeScript,HTML",CSS,ok
1594,ML Engineer,ML Engineer,0.9124,True,False,"Python,SQL,Docker,TensorFlow",,ok
1482,Data Scientist,Data Scientist,0.8449,True,False,"Deep Learning,SQL,Statistics,Python",,ok
1323,DevOps Engineer,DevOps Engineer,1.0,True,False,"AWS,CI/CD,Docker,Git,Kubernetes",,ok
1081,Business Analyst,Data Analyst,0.8893,False,False,"Python,Data Visualization,Excel,Statistics,Power BI",,ok
1514,Business Analyst,Data Analyst,1.0,False,False,"Excel,SQL,Statistics,Power BI",,ok
1677,Business Analyst,Business Analyst,0.839,True,False,"SQL,Data Visualization,Power BI,Statistics",,ok
1334,Product Manager,Business Analyst,0.7173,False,False,"Excel,Communication,SQL",,ok
1528,Frontend Developer,Frontend Developer,0.8424,True,False,"JavaScript,Git,TypeScript,CSS,HTML",,ok
1064,Full Stack Developer,Full Stack Developer,0.9155,True,False,"Node.js,REST API,React",,ok
1062,DevOps Engineer,DevOps Engineer,0.9055,True,False,"AWS,CI/CD,Docker,Kubernetes",Git,ok
1373,Product Manager,Product Manager,1.0,True,False,"Agile,Roadmapping,Excel,Communication",,ok
1279,Data Analyst,Data Analyst,0.854,True,False,"Python,Excel,Statistics,Power BI",,ok
1652,Frontend Developer,Frontend Developer,0.7727,True,False,"React,Git,TypeScript",,ok
1226,Full Stack Developer,Full Stack Developer,0.9214,True,False,"SQL,React,Node.js,Git",,ok
1280,Product Manager,Product Manager,0.8269,True,False,"Agile,SQL,Roadmapping",Excel,ok
1757,DevOps Engineer,DevOps Engineer,0.9025,True,False,"Kubernetes,CI/CD,Git,Linux",Docker,ok
1338,Full Stack Developer,Full Stack Developer,0.8312,True,False,"Git,React,JavaScript",,ok
1228,Product Manager,Product Manager,0.8634,True,False,"SQL,Roadmapping,Communication,Excel",,ok
1187,Full Stack Developer,Full Stack Developer,0.8842,True,False,"Git,React,JavaScript",,ok
1009,QA Engineer,QA Engineer,0.7543,True,False,"Selenium,SQL,Manual Testing","Git,Test Automation",ok
1086,ML Engineer,ML Engineer,0.7592,True,False,"Python,TensorFlow,Deep Learning","Docker,Machine Learning",ok
1043,Business Analyst,Business Analyst,0.672,True,False,"SQL,Data Visualization,Excel",Power BI,ok
1735,QA Engineer,QA Engineer,0.9114,True,False,"Test Automation,Java,Manual Testing,Git,Selenium",,ok
1569,Product Manager,Product Manager,1.0,True,False,"Excel,Agile,SQL,Stakeholder Management,Communication",,ok
1681,Product Manager,Product Manager,0.7074,True,False,"Agile,Roadmapping,Communication",,ok
1097,Data Scientist,Data Scientist,0.7962,True,False,"Statistics,Pandas,Deep Learning,Python",Machine Learning,ok
1342,Full Stack Developer,Full Stack Developer,0.9155,True,False,"Node.js,REST API,React",,ok
1443,Product Manager,Product Manager,0.8832,True,False,"Agile,Excel,Stakeholder Management,Roadmapping",,ok
1157,Business Analyst,Business Analyst,0.6799,True,False,"SQL,Data Visualization,Excel",Power BI,ok
1034,Data Scientist,Data Scientist,0.8186,True,False,"Machine Learning,Python,SQL",,ok
1693,Frontend Developer,Frontend Developer,0.7277,True,False,"React,TypeScript",Git,ok
1122,Data Analyst,Data Analyst,0.8821,True,False,"SQL,Data Visualization,Python",,ok
1796,Data Analyst,Business Analyst,0.9246,False,False,"SQL,Data Visualization,Power BI,Statistics",,ok
1212,DevOps Engineer,DevOps Engineer,0.8973,True,False,"Linux,CI/CD,Git,AWS,Docker",,ok
1294,Full Stack Developer,Full Stack Developer,0.8779,True,False,"Git,REST API,Node.js,JavaScript",React,ok
1499,Product Manager,Product Manager,0.704,True,False,"Roadmapping,Communication,Excel",SQL,ok
1800,Full Stack Developer,Full Stack Developer,0.7171,True,False,"SQL,Node.js,Git",React,ok
1582,QA Engineer,QA Engineer,0.9292,True,False,"Manual Testing,Selenium,Test Automation,SQL,Java",,ok
1237,Product Manager,Product Manager,0.72,True,False,"Roadmapping,Communication,Excel",SQL,ok
1165,Frontend Developer,Frontend Developer,0.8147,True,False,"React,Git,TypeScript",,ok
1583,QA Engineer,QA Engineer,0.7478,True,False,"Selenium,Test Automation,SQL,Java",Manual Testing,ok
1394,ML Engineer,ML Engineer,0.7705,True,False,"TensorFlow,Machine Learning,SQL",Python,ok
1474,Full Stack Developer,Full Stack Developer,0.9164,True,False,"SQL,React,Node.js,Git",,ok
1283,Data Scientist,Data Scientist,1.0,True,False,"Statistics,SQL,Pandas",,ok
1365,Data Scientist,Data Scientist,0.7817,True,False,"Pandas,Deep Learning,Python","Machine Learning,SQL",ok
1235,ML Engineer,ML Engineer,0.7783,True,False,"TensorFlow,Docker,Deep Learning","Python,Machine Learning",ok
1311,DevOps Engineer,DevOps Engineer,0.8958,True,False,"Kubernetes,CI/CD,Docker,Git,Linux",,ok
1180,DevOps Engineer,DevOps Engineer,0.7927,True,False,"Linux,CI/CD,Docker","Git,AWS",ok
1400,Backend Developer,Backend Developer,0.9057,True,False,"Java,Microservices,Spring Boot,SQL",,ok
1646,Full Stack Developer,Full Stack Developer,0.9146,True,False,"SQL,React,Node.js",Git,ok
1309,Frontend Developer,Frontend Developer,0.902,True,False,"CSS,HTML,Git",,ok
1070,Data Analyst,Data Analyst,1.0,True,False,"Python,Excel,Statistics,Power BI",,ok
1272,Product Manager,Product Manager,0.9062,True,False,"Agile,Excel,Stakeholder Management,Roadmapping",,ok
1453,Data Analyst,Data Analyst,0.7488,True,False,"Data Visualization,Excel,Statistics,Power BI",Python,ok
1770,Data Analyst,Data Analyst,1.0,True,False,"Data Visualization,Statistics,Python,Excel,SQL",,ok
1024,DevOps Engineer,DevOps Engineer,0.9199,True,False,"AWS,CI/CD,Docker,Git,Kubernetes",,ok
1533,Product Manager,Product Manager,0.8501,True,False,"Agile,Excel,Stakeholder Management,Roadmapping",,ok
1293,Full Stack Developer,Full Stack Developer,0.8576,True,False,"Node.js,REST API,React",,ok
1507,Data Analyst,Data Analyst,0.8976,True,False,"Statistics,Python,Power BI",SQL,ok
1747,Product Manager,Business Analyst,0.834,False,False,"Excel,Communication,SQL",,ok
1352,DevOps Engineer,DevOps Engineer,0.9239,True,False,"Linux,CI/CD,Git,AWS,Docker",,ok
1059,Backend Developer,Backend Developer,1.0,True,False,"Java,Microservices,Spring Boot,REST API",,ok
1707,Full Stack Developer,Full Stack Developer,0.798,True,False,"Git,React,JavaScript",,ok
1784,Product Manager,Product Manager,0.8496,True,False,"Agile,Roadmapping,Communication",,ok
1080,Business Analyst,Business Analyst,0.8427,True,False,"Excel,SQL,Power BI,Communication,Data Visualization",,ok
1266,Backend Developer,Backend Developer,0.6824,True,False,"Microservices,Java,Git",REST API,ok
1322,QA Engineer,Backend Developer,0.8316,False,False,"Java,REST API,SQL",,ok
1601,Data Scientist,Data Scientist,0.7636,True,False,"Machine Learning,Deep Learning",Statistics,ok
1625,Backend Developer,Backend Developer,0.9159,True,False,"Java,Microservices,Spring Boot",SQL,ok
1381,Business Analyst,Business Analyst,0.782,True,False,"Statistics,Communication,Power BI",,ok
1093,QA Engineer,QA Engineer,0.8347,True,False,"Test Automation,Java,Git,Selenium",Manual Testing,ok
1765,DevOps Engineer,DevOps Engineer,0.6438,True,False,"AWS,Kubernetes",Git,ok
1599,QA Engineer,QA Engineer,0.8754,True,False,"Test Automation,Java,SQL,Manual Testing",,ok
1669,Product Manager,Product Manager,0.9062,True,False,"Agile,Excel,Stakeholder Management,Roadmapping",,ok
1148,Business Analyst,Business Analyst,0.9514,True,False,"Communication,Excel,Statistics",,ok
1252,Product Manager,Product Manager,0.7857,True,False,"SQL,Roadmapping,Communication,Excel",,ok
1494,Full Stack Developer,Full Stack Developer,0.7983,True,False,"Node.js,REST API",React,ok
1682,Data Analyst,Business Analyst,0.8266,False,False,"Power BI,SQL,Data Visualization,Excel",,ok
1213,ML Engineer,ML Engineer,0.8084,True,False,"TensorFlow,Docker,Deep Learning,Machine Learning",Python,ok
1441,Business Analyst,Business Analyst,0.8889,True,False,"SQL,Data Visualization,Power BI,Statistics",,ok
1391,DevOps Engineer,DevOps Engineer,0.9252,True,False,"Kubernetes,CI/CD,Docker,Git,Linux",,ok
1647,Frontend Developer,Frontend Developer,0.8239,True,False,"JavaScript,Git,TypeScript,CSS,HTML",,ok
1769,Data Scientist,Data Scientist,0.7115,True,False,"Pandas,Python,SQL","Machine Learning,Deep Learning",ok
1331,QA Engineer,QA Engineer,0.8347,True,False,"Test Automation,Java,Git,Selenium",Manual Testing,ok
1610,Data Analyst,Data Analyst,0.9688,True,False,"Python,Data Visualization,Excel,Statistics,Power BI",,ok
1277,Full Stack Developer,Full Stack Developer,0.8805,True,False,"SQL,React,Node.js,Git",,ok
1510,Business Analyst,Business Analyst,0.8783,True,False,"Statistics,Communication,Power BI",,ok
1516,QA Engineer,QA Engineer,0.9389,True,False,"Manual Testing,Selenium,Test Automation,SQL,Java",,ok
1678,Full Stack Developer,Full Stack Developer,0.8235,True,False,"SQL,Git,JavaScript",,ok
1390,Data Scientist,Data Scientist,0.8834,True,False,"Statistics,SQL,Pandas",,ok
1449,Business Analyst,Business Analyst,0.8839,True,False,"Statistics,Communication,Power BI",,ok
1791,Data Analyst,Data Analyst,0.9688,True,False,"Python,Data Visualization,Excel,Statistics,Power BI",,ok
1709,Full Stack Developer,Full Stack Developer,0.8481,True,False,"Node.js,REST API,React",,ok
1013,Frontend Developer,Frontend Developer,0.9388,True,False,"JavaScript,Git,TypeScript,CSS,HTML",,ok
1478,Backend Developer,Backend Developer,1.0,True,False,"Spring Boot,Git,REST API,SQL,Java",,ok
1304,DevOps Engineer,DevOps Engineer,0.8543,True,False,"Docker,AWS,Kubernetes",,ok
1488,Product Manager,Product Manager,0.7743,True,False,"Agile,Stakeholder Management,Roadmapping",Excel,ok
1574,Data Scientist,Data Scientist,0.8834,True,False,"Statistics,SQL,Pandas",,ok
1616,Product Manager,Product Manager,0.9062,True,False,"Agile,Excel,Stakeholder Management,Roadmapping",,ok
1753,QA Engineer,QA Engineer,0.9032,True,False,"Manual Testing,Selenium,Test Automation,SQL,Java",,ok
1604,QA Engineer,QA Engineer,0.9302,True,False,"Test Automation,Java,Manual Testing,Git,Selenium",,ok
1688,Product Manager,Product Manager,0.9041,True,False,"Stakeholder Management,Communication,Excel,Agile",,ok
1020,DevOps Engineer,DevOps Engineer,0.7475,True,False,"CI/CD,Git,Kubernetes","AWS,Docker",ok
1325,Data Analyst,Data Analyst,0.9585,True,False,"Python,Excel,Statistics,Power BI",,ok
1261,Frontend Developer,Frontend Developer,0.7734,True,False,"React,HTML,CSS",JavaScript,ok
1736,Data Scientist,Data Scientist,0.7899,True,False,"Statistics,Pandas",SQL,ok
1410,Product Manager,Product Manager,0.6462,True,False,"Roadmapping,Communication",Agile,ok
1401,Data Scientist,Data Scientist,0.7565,True,False,"Statistics,Machine Learning,Pandas,Python",Deep Learning,ok
1788,ML Engineer,ML Engineer,0.9279,True,False,"Python,TensorFlow,Docker,Deep Learning,Machine Learning",,ok
1055,DevOps Engineer,DevOps Engineer,1.0,True,False,"AWS,CI/CD,Docker,Git,Kubernetes",,ok
1698,ML Engineer,ML Engineer,0.8078,True,False,"Python,Deep Learning,Docker",,ok
1151,Product Manager,Product Manager,0.796,True,False,"Agile,Roadmapping,Communication",,ok
1540,QA Engineer,QA Engineer,0.9746,True,False,"Test Automation,Java,Manual Testing,Git,Selenium",,ok
1556,Product Manager,Product Manager,0.8611,True,False,"Agile,Excel,Stakeholder Management,Roadmapping",,ok
1545,Product Manager,Product Manager,0.7136,True,False,"Excel,Stakeholder Management,Roadmapping",Agile,ok
1107,Backend Developer,Backend Developer,0.9309,True,False,"REST API,Spring Boot,Microservices,Git",SQL,ok
1563,Frontend Developer,Frontend Developer,0.8382,True,False,"Git,JavaScript,TypeScript,CSS",,ok
1025,Backend Developer,Backend Developer,1.0,True,False,"Spring Boot,Microservices,REST API,Java,Git",,ok
1638,Data Scientist,Data Scientist,0.6977,True,False,"Machine Learning,Python,SQL",,ok
1083,QA Engineer,QA Engineer,0.9746,True,False,"Test Automation,Java,Manual Testing,Git,Selenium",,ok
1660,Frontend Developer,Frontend Developer,0.7521,True,False,"Git,TypeScript,CSS,HTML",JavaScript,ok
1676,Data Analyst,Data Analyst,0.8262,True,False,"Statistics,Python,Excel,SQL",Data Visualization,ok
1380,Frontend Developer,Full Stack Developer,0.7152,False,False,"Git,React,JavaScript",,ok
1077,Business Analyst,Business Analyst,0.7775,True,False,"Excel,Power BI,Communication,Data Visualization",SQL,ok
1389,Business Analyst,Business Analyst,0.8889,True,False,"SQL,Data Visualization,Power BI,Statistics",,ok
1407,Data Scientist,Data Scientist,0.8882,True,False,"Statistics,Machine Learning,Deep Learning",,ok
1292,DevOps Engineer,DevOps Engineer,1.0,True,False,"AWS,CI/CD,Docker,Git,Kubernetes",,ok
1111,Product Manager,Product Manager,1.0,True,False,"SQL,Roadmapping,Communication,Excel",,ok
1620,DevOps Engineer,DevOps Engineer,0.8831,True,False,"Kubernetes,CI/CD,Docker,Git,Linux",,ok
1247,DevOps Engineer,DevOps Engineer,0.9405,True,False,"Linux,CI/CD,Git,AWS,Docker",,ok
1146,Backend Developer,Backend Developer,0.8979,True,False,"Microservices,REST API,Java,Git",,ok
