age,income,credit_limit,transaction_amount,num_transactions_30d,account_age_months,num_prev_disputes,merchant_category,country_match,time_of_day_hour,is_weekend,card_present,distance_from_home_km,is_fraud
60.0,131956.0,63452.041088690814,4603.0,9,231,4,food,1,13,0,1,59.4361095715555,0
21.0,143452.0,61606.64314340816,3998.0,48,22,4,electronics,0,20,1,1,133.48386807206515,1
31.0,80751.0,30976.132416446595,266.0,49,167,0,travel,1,11,1,1,36.46080366656091,0
48.0,103915.0,34816.80332564361,586.0,53,215,4,food,1,1,0,1,1.144950803059344,0
45.0,79254.0,33939.472668438415,47.0,56,58,0,online,1,7,0,0,1.4636260150818907,0
70.0,32006.0,8222.55957240106,2082.0,40,30,3,retail,1,18,1,0,20.065748026229148,1
43.0,143171.0,39947.678658956,4515.0,24,146,2,online,0,13,0,1,76.08468214849078,1
51.0,141682.0,55539.441538471445,470.0,72,106,0,food,0,4,0,1,17.00222449149598,1
50.0,99218.0,24120.084841790296,1450.0,33,146,1,retail,1,23,0,1,20.35847305110653,0
62.0,90344.0,11343.626683367314,4488.0,23,238,2,electronics,1,8,1,1,76.7306040353113,1
55.0,58840.0,7633.539354742579,1842.0,77,74,3,retail,1,12,1,1,6.175611844575121,0
27.0,57430.0,8393.11427159463,4674.0,54,167,2,retail,1,8,1,1,93.80478166839723,0
36.0,48091.0,21538.637808368036,3409.0,53,94,0,retail,1,13,0,1,15.448180697812608,0
46.0,57983.0,16750.7419378488,442.0,49,154,3,food,1,4,0,1,2.6290783521430368,0
68.0,48989.0,18868.25775673172,4161.0,78,71,1,travel,1,1,0,1,6.24091348435713,0
72.0,100451.0,25832.354268338855,1761.0,78,7,0,food,1,6,1,1,152.40908731746538,0
69.0,133088.0,27081.32902786079,2057.0,49,197,0,travel,1,15,0,0,30.01235468433277,0
22.0,43990.0,10508.193380424682,2850.0,60,65,3,electronics,0,10,0,1,14.815163486951382,1
,115270.0,48145.159577884704,266.0,65,46,3,electronics,0,10,1,1,36.83102498051029,1
68.0,105360.0,36885.10837332493,681.0,32,18,2,electronics,1,22,0,1,57.3397297905267,0
32.0,144469.0,68630.85254829527,499.0,79,141,1,electronics,1,11,1,1,19.19484966043838,1
25.0,61081.0,22714.919032100635,3724.0,21,153,2,electronics,1,12,0,1,64.59854306184792,1
57.0,36033.0,11821.441894806754,2106.0,18,232,2,online,1,7,0,1,14.534466212354543,0
52.0,133272.0,45856.01700382406,1692.0,60,8,0,food,1,23,0,0,5.958168696731366,0
29.0,41241.0,19669.836214046754,4421.0,13,74,3,travel,1,15,1,1,39.89297535789539,0
61.0,149932.0,62263.81672670999,2470.0,24,160,0,electronics,0,20,1,0,8.191794279555298,1
55.0,147451.0,16163.06179636745,4539.0,30,145,1,online,1,0,0,0,141.0762429604137,0
39.0,30939.0,9704.199223496935,3922.0,2,102,2,online,1,12,0,0,0.022456448758557776,1
,138000.0,51796.28031737038,1985.0,25,79,1,online,1,10,1,1,70.46711683651084,0
36.0,72562.0,28987.02359700079,3226.0,50,79,3,food,1,3,0,1,16.388633666731277,1
23.0,60063.0,11127.082044941193,1399.0,14,121,3,electronics,1,3,0,1,93.56834365901952,0
40.0,145373.0,64962.96941946257,4525.0,6,176,4,online,1,14,0,1,3.1017965609678932,1
44.0,125000.0,60292.15735875819,3866.0,76,63,1,online,0,2,1,1,152.88102035656098,1
74.0,101721.0,19803.667050338398,1594.0,30,40,0,electronics,1,23,0,0,5.345579443788282,0
,52045.0,23578.788594594025,4949.0,30,84,1,food,1,18,0,0,77.5308057448007,0
44.0,141634.0,19657.596020081863,2973.0,38,15,2,online,1,20,1,0,36.42236966450727,1
72.0,69769.0,8531.544099569817,4539.0,58,99,3,travel,1,1,0,1,28.14058877264157,1
31.0,72118.0,10939.544806324033,986.0,41,134,3,retail,1,5,0,1,16.4360229851538,0
69.0,109703.0,13504.0478563089,3374.0,57,222,1,retail,1,21,0,1,92.05889513932425,0
28.0,126948.0,55603.845392980584,55.0,36,121,1,retail,1,23,1,1,11.14164232520682,0
56.0,46625.0,5763.7851941467725,1203.0,64,63,1,food,1,7,0,0,63.87043281118052,0
58.0,129724.0,27068.94622418354,3352.0,16,136,2,online,1,16,0,1,29.510729087938476,0
60.0,52076.0,7368.886138389304,4522.0,78,223,2,retail,1,4,0,1,324.94835649045626,1
40.0,147245.0,32124.26709480813,4953.0,72,128,0,retail,1,1,0,0,47.260111030273364,0
55.0,89805.0,12233.577195160266,256.0,14,112,1,electronics,1,11,1,1,5.5013249905258,0
68.0,69605.0,25559.046507187,3229.0,31,111,0,online,1,4,0,0,27.19509900321104,1
45.0,109565.0,16799.681053029697,4335.0,66,32,4,online,1,9,1,1,3.4299499738713024,1
55.0,113509.0,50027.77167841853,801.0,68,45,2,electronics,1,8,0,0,16.819506406848358,1
45.0,64121.0,27371.74294545718,646.0,65,122,3,online,1,19,0,1,21.027678038755713,0
49.0,90101.0,9502.472609034952,3785.0,55,180,4,travel,1,7,1,1,95.92624158799555,1
38.0,56433.0,25862.710168313784,2431.0,78,207,3,food,1,0,0,1,91.00408209229336,1
66.0,68309.0,7621.762932969065,4843.0,40,82,4,electronics,1,23,0,1,0.5812261857747704,0
38.0,92468.0,18110.62657738214,1098.0,25,13,0,retail,1,5,1,0,37.99412457759698,0
22.0,69254.0,7822.630939015505,4193.0,25,24,0,online,1,23,0,1,12.650749387998033,0
74.0,92293.0,21627.701179727836,3169.0,3,168,2,travel,1,21,0,0,19.289969953769273,0
55.0,121258.0,37049.97086997596,722.0,69,14,3,,1,10,1,0,1.0944556865972173,0
36.0,62853.0,26313.90798088339,4706.0,26,220,4,food,1,2,0,1,69.26391696131189,1
61.0,63405.0,14912.388083015985,3654.0,40,203,1,travel,1,14,0,1,150.37989538142148,0
56.0,91652.0,35029.0286965362,3900.0,38,70,1,online,1,10,1,1,12.376105431361275,0
53.0,68527.0,11992.347173196948,2596.0,38,62,2,online,1,23,1,1,20.910261018134953,0
24.0,102227.0,40915.271375032724,4319.0,68,120,3,travel,1,4,0,1,11.560928001505271,0
53.0,25492.0,4955.6101911353135,2118.0,7,89,1,online,1,15,0,1,132.99777367858857,0
34.0,118418.0,18641.113163739647,4803.0,30,189,2,online,1,20,1,1,0.47000049470148564,0
41.0,33811.0,5888.643455998859,3624.0,19,1,2,retail,1,6,0,1,43.836950945924755,0
68.0,118344.0,20452.831569757716,1252.0,35,217,3,electronics,1,5,0,1,102.30573939233736,0
40.0,49272.0,15035.111917065244,2069.0,33,194,1,online,1,8,1,0,10.308617398864614,0
28.0,118935.0,52083.90012744486,3496.0,33,126,1,online,1,6,0,1,44.57933174335017,0
27.0,97010.0,12789.99540761719,4342.0,78,32,1,food,0,2,0,0,2.5987871424892597,1
23.0,117492.0,44973.88470897169,3820.0,38,141,0,electronics,1,10,0,1,84.25797216733444,0
37.0,72153.0,26100.524041333058,3910.0,10,161,1,electronics,1,11,0,1,16.03982585562828,0
53.0,133042.0,59736.91977251282,2615.0,57,32,4,electronics,1,20,0,0,224.38454735815648,1
68.0,79110.0,15636.805404680574,4752.0,28,56,0,travel,1,10,0,1,127.55848997560125,0
32.0,38979.0,10915.832872673507,3044.0,78,152,0,retail,0,1,1,1,65.93477075556376,1
71.0,135059.0,63522.42774598681,4578.0,38,91,0,retail,1,0,1,1,34.342615879548624,0
42.0,133101.0,48448.41528258434,4217.0,16,4,0,food,1,23,0,1,72.74774550465469,0
42.0,53328.0,13625.696768433298,,21,216,2,electronics,1,23,0,1,6.998118356651759,0
66.0,137911.0,21040.385252781172,3373.0,6,23,4,electronics,1,1,1,1,18.567652801489785,1
50.0,37867.0,7762.507917668672,4031.0,41,29,3,online,1,13,0,1,1.3632357952576521,0
58.0,84234.0,28006.641812336286,1855.0,15,98,1,travel,1,12,0,0,51.785345245054884,0
58.0,50851.0,19692.923320559872,392.0,3,149,0,travel,1,23,1,0,81.87583233183588,0
65.0,56279.0,8428.835748055086,4122.0,43,30,3,food,1,4,0,1,146.20366457730572,1
71.0,142431.0,48403.594938133865,4598.0,47,90,2,retail,1,1,0,1,57.99894189961739,0
74.0,121063.0,38757.17074802228,3820.0,14,148,3,electronics,1,22,1,1,65.85544025146662,1
28.0,98402.0,30069.897546103624,1906.0,66,144,0,food,1,22,0,0,112.9072561152656,0
47.0,40449.0,15210.815994847815,1519.0,29,67,4,travel,1,18,0,1,137.73982050437218,0
47.0,,26098.790282003087,4222.0,4,177,3,travel,1,16,0,1,33.79460053553664,1
54.0,114080.0,26146.66522272686,1588.0,26,101,0,travel,1,10,0,1,5.814747840845382,0
41.0,30451.0,13873.624080427531,889.0,12,58,0,electronics,1,15,1,1,31.407061234865203,0
50.0,112178.0,18425.62295852951,2172.0,2,232,1,electronics,0,19,1,1,40.60485441046909,1
53.0,66316.0,11221.300378567286,1582.0,17,172,1,electronics,1,17,0,1,49.92180355292145,0
48.0,88064.0,18203.606004390895,1658.0,35,25,4,online,1,19,0,1,226.8034667931616,1
67.0,88761.0,13119.971804747269,4749.0,10,23,1,retail,1,7,1,1,124.7861762653356,0
53.0,130490.0,25070.74225154748,1369.0,43,236,4,travel,1,1,0,1,25.23921237970273,0
25.0,63870.0,9105.607718641873,4441.0,21,187,2,travel,1,16,0,1,6.021095574152882,0
68.0,121566.0,52115.46172929839,2979.0,15,129,2,online,1,10,0,0,12.090305823109034,0
39.0,148749.0,23143.499429657408,3970.0,35,97,1,travel,1,13,0,1,9.545897375598834,0
24.0,148765.0,59345.188460156845,3821.0,60,143,2,travel,1,15,0,1,22.00381578633943,0
55.0,149881.0,17860.65137468735,4252.0,44,128,3,electronics,1,14,0,1,104.57136785020707,0
69.0,55873.0,26785.970503673994,4227.0,5,81,3,electronics,1,14,1,1,28.80986958886415,1
37.0,83627.0,32151.5738558738,90.0,73,226,3,,1,2,1,1,41.88291684172857,0
64.0,91155.0,9363.315754546808,2742.0,18,209,2,travel,1,6,0,1,9.871772410732602,0
48.0,124186.0,50362.71333354551,2719.0,21,180,3,food,1,11,0,1,33.94725358026924,1
50.0,50372.0,15395.333805133714,2432.0,72,186,4,travel,1,21,0,1,103.42615680990659,1
49.0,28642.0,11793.2308834954,3651.0,74,169,0,travel,1,21,0,1,74.24240776187868,0
66.0,53001.0,16377.24134720403,4609.0,51,172,1,retail,0,22,0,1,4.233835175769811,1
73.0,59064.0,21050.996876549834,677.0,41,4,4,food,1,23,0,0,99.05127087958432,0
26.0,119826.0,49671.79077574645,2506.0,24,205,3,travel,1,2,0,1,15.998425588603723,1
55.0,39122.0,10251.654924634453,3509.0,24,196,0,food,1,18,0,1,54.788254689843754,0
61.0,49820.0,5035.96800962197,3508.0,38,135,1,electronics,1,9,1,1,7.913627620881646,0
57.0,,26398.715902684526,1454.0,44,46,4,electronics,1,7,0,1,56.14182245066056,0
44.0,80745.0,20376.496932051352,1355.0,57,9,1,food,1,15,0,1,1.817715561137159,0
49.0,75081.0,22405.45356482043,1199.0,59,215,2,travel,1,15,0,0,45.895189241018706,0
69.0,95902.0,9888.134606339963,468.0,34,161,3,food,1,11,0,1,51.914468549002734,1
66.0,33711.0,10006.665504364862,1222.0,75,33,4,food,1,22,1,1,14.018557395976075,0
73.0,110132.0,54470.73220395909,4569.0,23,84,4,electronics,0,4,0,1,138.2120548094106,1
51.0,,12678.423859650473,921.0,43,132,0,food,1,19,1,1,2.3531331859214273,0
55.0,33199.0,8570.896461510683,1035.0,40,65,0,online,1,5,0,0,111.14681242907946,0
53.0,101253.0,37957.31948497717,2421.0,47,106,0,online,1,5,1,1,24.055047883976588,0
72.0,,25555.04802056781,81.0,41,34,1,electronics,1,7,0,1,62.57327033258681,0
41.0,35211.0,9399.81058915152,2695.0,47,219,3,travel,1,16,0,1,52.71280089144014,0
52.0,136086.0,30465.23915897212,1203.0,20,85,1,travel,1,11,0,1,9.210940734180726,0
43.0,88069.0,41844.252151553956,1858.0,77,88,3,electronics,1,21,0,1,19.209595454424484,0
53.0,113896.0,42239.241249614584,2394.0,65,207,4,travel,1,13,0,1,37.716405201129305,1
,81746.0,12066.406222838526,,68,227,1,retail,1,1,0,1,93.70608111181846,0
38.0,46542.0,5937.416521657126,3751.0,24,192,1,online,1,18,1,1,154.89940949077229,0
45.0,56312.0,16523.063679082905,4758.0,36,153,1,retail,1,5,0,1,1.0400745999727918,0
62.0,70242.0,13208.026567717005,1308.0,45,55,2,retail,1,17,0,1,21.736322964768426,0
51.0,126971.0,25596.579248374514,4112.0,2,137,3,retail,1,3,0,1,55.152695591790625,0
74.0,118783.0,53580.264031083316,914.0,28,17,3,electronics,1,21,0,1,37.51016114887197,0
23.0,112893.0,15333.850873256504,3036.0,26,149,1,retail,1,4,0,1,143.25460419625438,0
60.0,80388.0,31041.476198007993,2038.0,23,188,2,food,1,5,0,0,0.855753262762776,1
66.0,131581.0,27428.967536828466,4721.0,79,141,1,travel,1,14,0,1,28.789491651918226,0
44.0,52691.0,21294.081725602173,2630.0,36,131,3,electronics,1,5,1,1,55.252223715304915,0
70.0,102960.0,40047.79045774662,2656.0,6,196,4,food,1,7,0,0,12.268417243486523,0
52.0,109388.0,11262.234126075331,4875.0,35,4,2,food,0,8,0,1,64.70789444918914,0
67.0,47601.0,14454.241916192415,2299.0,38,235,2,online,1,20,0,1,4.235898346285288,0
42.0,143307.0,22316.882824460277,3882.0,35,220,1,online,1,21,0,1,29.98635105700021,0
43.0,43020.0,19208.03474219787,1495.0,74,7,4,food,1,5,0,0,56.38685998416727,0
22.0,33155.0,14874.471978521238,3161.0,53,26,3,online,1,21,0,1,15.513914630223388,1
47.0,94119.0,25161.61562220201,1450.0,38,203,0,travel,1,1,0,1,3.8357601223109645,1
62.0,106051.0,29456.539892942215,775.0,59,24,3,travel,1,15,0,1,157.35289215431558,0
22.0,61777.0,13672.06405903739,4489.0,43,235,3,online,1,19,0,0,122.56761462011643,0
46.0,44710.0,17286.787050601193,2448.0,4,10,4,retail,1,0,0,1,130.43507635819992,0
37.0,133714.0,32554.618198287983,4102.0,5,229,2,food,1,15,0,1,191.99066005250342,0
60.0,49532.0,10258.91873922204,4793.0,68,13,3,travel,1,0,0,1,10.20983744846091,0
53.0,43601.0,11898.382570182428,1159.0,45,125,2,online,1,0,0,0,8.58546321225616,0
29.0,88227.0,12051.36771390813,3575.0,25,172,4,online,1,6,1,1,1.7406804188734315,0
63.0,29967.0,11946.083293429143,4152.0,78,234,4,travel,1,15,1,1,111.19922705997072,1
74.0,109289.0,11479.55923943693,1982.0,11,39,1,travel,1,16,0,1,69.87036228330273,0
68.0,45022.0,16108.602575912073,2676.0,29,147,0,retail,0,15,0,1,50.15543516727746,1
59.0,68463.0,11854.081638087531,473.0,34,179,4,online,1,15,0,1,131.33007278548314,0
49.0,99671.0,19232.67747609471,4228.0,14,19,4,online,1,5,0,1,42.792319785115566,0
62.0,30722.0,10883.354504887722,2191.0,24,76,2,electronics,1,17,1,0,6.947631779332103,0
46.0,52413.0,26058.558348831808,1652.0,59,52,4,retail,1,21,0,1,9.731720992554427,0
55.0,117772.0,48414.537649220976,3898.0,39,214,3,travel,1,21,1,0,7.088774404360645,1
70.0,106050.0,20185.11719891629,850.0,26,175,1,travel,1,2,0,1,18.383762208720043,0
45.0,134432.0,22908.543947875878,2664.0,43,229,1,food,1,7,1,1,23.86122852925855,0
44.0,127748.0,57038.606684381746,4128.0,36,120,3,travel,1,3,0,1,79.68784146118679,1
33.0,130922.0,36353.58033191167,575.0,39,158,4,online,1,22,0,1,10.613513479359197,1
27.0,110867.0,17164.553236459647,974.0,61,46,0,travel,1,3,0,1,64.61564460917835,0
56.0,108596.0,48312.68469082768,2292.0,16,204,4,online,1,16,1,1,33.7878143416062,0
65.0,91732.0,39117.91348701242,1005.0,59,221,1,online,1,21,0,0,399.31664957940774,0
40.0,37297.0,18408.402261709005,1197.0,6,149,0,retail,1,4,1,1,74.9356443114695,0
21.0,93323.0,43292.30403003512,4931.0,56,75,2,travel,1,13,0,0,173.612636407967,0
28.0,48816.0,21513.998868821203,4321.0,8,124,2,retail,0,14,0,1,20.9542343702528,1
66.0,149341.0,18074.70525739721,3264.0,27,229,4,online,1,11,1,1,6.565276052428169,0
36.0,65695.0,9313.327079671548,666.0,71,48,4,travel,1,12,1,1,35.2504431638089,0
34.0,44702.0,14644.07470071316,2992.0,27,62,0,travel,1,23,1,1,6.633129870447328,1
32.0,50242.0,15705.2321166765,1123.0,46,58,0,retail,1,22,0,1,33.908170488026,0
71.0,80841.0,22892.981689019416,4416.0,41,18,4,retail,1,17,1,1,15.73149810207978,0
43.0,92712.0,23986.052775134776,566.0,79,108,1,online,1,13,1,0,33.77000109975583,0
35.0,,16349.051636743892,3029.0,25,187,2,online,1,23,0,1,149.4241343928544,0
48.0,132096.0,43290.39196298797,2314.0,18,219,0,travel,1,18,1,0,17.05653803134543,0
54.0,117764.0,11874.215607462387,2590.0,12,229,1,travel,1,21,0,1,251.2928989450816,1
22.0,78574.0,16051.372487485893,61.0,51,48,4,electronics,1,6,0,1,13.024716206076173,0
52.0,110744.0,34032.94775518025,1371.0,39,63,3,electronics,0,5,0,1,11.666536934971319,0
43.0,53482.0,20798.424555705584,1204.0,10,12,0,food,1,4,0,1,39.349659169646685,0
42.0,34171.0,5797.543334337235,4029.0,74,215,3,online,1,3,0,1,92.27223530660953,1
71.0,125755.0,40084.71680385545,3148.0,77,34,1,food,1,17,0,1,69.2155203592806,1
45.0,123932.0,47810.96701733309,1658.0,54,189,2,food,1,13,0,1,64.28390242415585,0
42.0,133125.0,36988.92278391542,681.0,29,102,1,retail,1,15,0,1,16.608381617562692,0
42.0,131082.0,14528.139665495053,787.0,41,87,2,retail,0,22,0,1,1.1387074745084433,0
69.0,,16782.435803175285,4937.0,9,181,1,electronics,1,22,0,1,8.821842692287795,0
72.0,45058.0,9848.685500790421,,63,25,0,food,1,19,0,1,21.498646913666878,0
62.0,45313.0,21381.385069508116,3032.0,77,190,0,electronics,0,13,0,1,178.2159727157699,0
26.0,44149.0,6615.52254572499,1870.0,37,132,3,online,1,4,1,0,126.14753654791453,1
35.0,78521.0,28345.325800953357,3149.0,14,222,1,travel,1,21,1,1,11.197480508750402,1
74.0,70740.0,8565.758508201045,1084.0,73,222,1,retail,1,10,0,1,64.66251516698115,0
63.0,131611.0,36649.47499638672,1726.0,72,141,3,online,1,11,0,1,43.25812431259668,0
57.0,29956.0,9633.603807665893,1293.0,39,170,4,online,1,17,0,1,2.5563838308163414,0
53.0,100731.0,22078.419274591673,4696.0,40,49,1,retail,1,3,0,1,23.237322526779476,0
28.0,107612.0,30349.83971584784,1996.0,54,78,1,retail,1,12,1,1,33.28377437828859,0
73.0,142850.0,23630.463819454908,2643.0,3,184,1,food,1,19,0,1,55.06691855534774,0
64.0,91641.0,20312.185475640123,1011.0,55,175,4,electronics,1,12,0,1,17.471144900617976,0
64.0,88811.0,30945.529528640014,1056.0,33,136,0,online,1,3,0,1,135.76781306490037,0
25.0,77160.0,17030.756924098692,2186.0,71,55,3,food,1,22,1,0,30.062965846940156,1
59.0,76313.0,35096.13741704649,2348.0,19,216,4,food,1,22,0,1,14.286174527437531,1
24.0,88232.0,31001.441074631923,1865.0,34,18,2,online,1,6,0,0,19.02117079197051,0
26.0,40417.0,11133.250951250873,510.0,78,35,2,online,1,22,0,1,69.69323290612756,0
65.0,49729.0,5743.837459269576,2243.0,50,217,4,travel,1,1,0,0,51.12221247910652,1
52.0,137492.0,41222.759881584265,4584.0,47,209,4,electronics,1,20,1,1,67.77429689138737,0
72.0,55099.0,22365.262465940115,2549.0,46,160,0,online,1,17,0,1,17.289705300071063,0
50.0,143387.0,29569.702922482382,4618.0,56,152,2,retail,1,20,0,1,19.789251963639952,0
67.0,123134.0,52049.90269005253,3724.0,57,7,3,travel,1,5,0,1,25.268619033945015,0
55.0,54961.0,11031.920667569,2342.0,51,13,1,electronics,0,15,0,0,10.449274966393597,1
60.0,37602.0,16150.0046718904,610.0,54,126,1,retail,1,2,0,1,58.72790854229716,0
72.0,143474.0,19240.916017757525,4294.0,28,219,0,retail,1,21,0,1,19.97535815401417,1
36.0,34256.0,15294.39565240699,998.0,19,112,0,electronics,1,14,0,1,19.743785521269235,0
33.0,111120.0,33299.83937108467,1891.0,27,69,2,travel,1,20,0,1,15.692060936146863,0
70.0,137516.0,30063.065269687984,4493.0,48,100,3,retail,1,19,0,1,30.149586332507898,0
62.0,59681.0,12296.989559210599,1764.0,19,90,3,food,1,9,1,1,73.9152369945765,0
50.0,116328.0,31734.769719700493,2474.0,51,42,4,electronics,1,8,1,1,90.27528753356589,0
39.0,112440.0,56177.25022670954,2233.0,7,109,0,electronics,1,10,1,0,81.61175977117261,1
37.0,89789.0,16892.090531746842,4492.0,29,159,1,online,1,13,0,0,48.536498162593425,0
39.0,68361.0,9658.497333606918,1504.0,43,202,1,travel,1,23,0,0,16.454902101617705,0
48.0,89503.0,29895.26108233056,862.0,69,110,2,food,0,11,0,1,66.37396045191905,0
46.0,59540.0,17589.127380741164,461.0,58,26,1,food,1,6,0,1,2.007878563982725,0
57.0,51536.0,15959.591610207444,2334.0,8,214,3,online,0,10,1,1,80.01211789944385,1
46.0,109700.0,40235.12612241069,1768.0,42,76,3,retail,1,16,1,0,75.75813250464765,0
73.0,88043.0,18212.366137448633,4318.0,76,32,0,retail,1,8,1,0,55.43329988946775,1
43.0,103532.0,48066.3873208339,,42,91,2,food,1,21,0,1,5.152905632570766,0
29.0,81575.0,22373.479517570333,4146.0,13,225,1,travel,1,22,1,1,296.4965680289712,0
32.0,27871.0,4226.204537926221,4705.0,26,125,0,retail,1,12,1,0,70.61327397473359,1
73.0,71002.0,28182.07853024941,3348.0,18,126,4,electronics,1,15,0,1,66.36483894752428,1
21.0,74812.0,26725.969131218648,2598.0,42,52,4,online,1,2,0,1,3.3074095997064656,1
21.0,47626.0,10777.638114681902,1792.0,51,148,1,travel,1,4,0,0,25.433491339426144,0
67.0,84979.0,29624.315859875765,3530.0,16,103,1,retail,1,22,0,0,4.50570014781725,0
54.0,,11276.686952855445,1789.0,3,105,1,food,1,16,1,0,22.395436995541644,0
52.0,133946.0,37228.38113049063,3142.0,79,168,3,online,1,0,0,1,42.2549952248189,1
74.0,91668.0,42145.73883281375,3583.0,45,187,1,retail,0,20,0,1,105.5454498149268,1
68.0,124003.0,19023.758205852962,3228.0,22,205,4,food,1,8,0,1,16.629629917598084,0
45.0,105070.0,26759.07840007305,3767.0,23,14,1,,1,22,0,1,48.830528539882835,0
60.0,114390.0,49011.192785504216,4026.0,59,172,2,online,0,16,0,1,8.995339076287603,1
65.0,67998.0,33169.17687112852,2847.0,62,104,4,electronics,1,12,1,0,21.84499138793887,1
73.0,88814.0,25007.398352066153,2391.0,68,117,2,electronics,1,14,0,0,147.09770492657205,1
21.0,129601.0,39243.163108079185,4249.0,54,214,4,food,1,20,1,1,68.84511337839719,1
36.0,70607.0,23220.438282266652,3946.0,57,210,0,electronics,1,7,1,1,39.461517012401885,0
59.0,32812.0,15518.082889314128,4438.0,23,48,4,online,1,7,0,1,14.497351720877496,1
25.0,86844.0,38496.44422224368,1429.0,60,93,4,food,1,1,1,1,23.87802332918558,0
42.0,95093.0,15998.48909745841,4160.0,73,171,2,retail,1,22,0,1,8.521230379881501,0
49.0,27179.0,7466.156292506262,1340.0,55,144,2,,1,9,0,1,21.806566832744227,0
23.0,68798.0,19648.720583623093,2927.0,63,110,4,retail,1,4,0,1,8.163185414550142,0
32.0,99601.0,41398.00472653113,1456.0,56,163,4,online,1,15,0,0,79.31220722779544,0
46.0,33275.0,11352.004267478344,1450.0,55,53,3,food,1,18,0,1,4.210352364146085,1
36.0,75574.0,27334.222878952256,3754.0,25,162,0,retail,1,0,1,1,10.499366249859522,0
71.0,72857.0,36376.04026911756,2854.0,26,3,0,food,1,12,0,1,58.74768631438953,1
57.0,126484.0,16440.898455304454,4185.0,49,68,1,electronics,1,3,0,1,116.40371625562236,0
42.0,45700.0,8646.61957419664,874.0,63,133,4,travel,1,6,0,0,167.04032373553625,0
49.0,64464.0,16964.241482687758,481.0,45,138,4,online,1,0,0,1,90.40142985731016,0
34.0,67351.0,16104.497051098242,1512.0,73,52,4,retail,1,1,0,0,11.879353956874356,0
,118330.0,12857.527709675427,4694.0,79,157,4,travel,1,15,0,1,16.82340183974509,0
25.0,119319.0,16312.224890613692,1420.0,39,96,0,online,1,13,0,1,102.30124853885647,0
67.0,107534.0,40043.65249511686,3780.0,65,31,2,online,1,4,0,1,110.06146340569,0
69.0,38869.0,17558.285026575748,1915.0,69,66,3,electronics,1,13,0,0,51.17336224789627,0
50.0,85315.0,26080.010986462756,4669.0,56,204,2,food,1,16,1,1,18.81773045193988,0
66.0,135061.0,42635.57455607632,4011.0,9,91,2,food,1,11,0,1,12.683789042705445,0
72.0,118688.0,23979.41174240378,3514.0,70,69,0,travel,1,19,0,1,95.62274809983737,0
25.0,45954.0,18710.196165769434,3493.0,28,165,3,electronics,1,11,1,1,11.486698427348246,0
32.0,56555.0,22662.597155422078,4572.0,45,155,4,online,1,2,0,1,54.20653534149512,1
36.0,88353.0,29628.849495779046,608.0,26,87,0,electronics,1,20,0,0,172.028119926582,0
46.0,107190.0,19837.193948460335,1001.0,28,33,0,electronics,1,20,0,0,61.0884090997755,0
46.0,70026.0,9720.119100108172,1942.0,40,68,3,travel,1,1,1,1,14.898090630794862,0
68.0,125772.0,15808.965665080976,2794.0,15,187,1,food,1,20,1,1,16.599527807746497,0
41.0,71976.0,24261.55683707511,3051.0,6,192,0,electronics,1,20,1,1,4.874841086359318,1
59.0,105578.0,45400.031569783416,76.0,27,213,2,electronics,1,14,0,1,57.955945834808695,0
56.0,116502.0,51649.08478533652,3408.0,38,88,2,electronics,1,10,1,1,36.535773857523516,0
53.0,138943.0,39661.11675020078,2760.0,68,172,4,retail,1,9,0,1,11.563303714540954,0
50.0,134850.0,55788.59388460431,479.0,75,95,0,electronics,1,17,0,1,12.917057936756175,0
57.0,70095.0,33558.12694500962,1734.0,64,108,4,electronics,1,22,0,1,0.45327613631049496,0
43.0,39270.0,8249.372126962573,3995.0,30,216,0,online,0,21,0,0,191.7980237310362,1
30.0,55908.0,14490.466818182149,1641.0,3,177,3,retail,1,22,0,1,88.01832688238095,0
74.0,40523.0,19150.829286798114,784.0,62,53,0,electronics,0,23,0,1,25.057788933074125,1
25.0,87433.0,20572.319266180868,3022.0,12,74,1,electronics,1,20,0,1,146.02182609186025,0
56.0,72068.0,33551.29459636449,2513.0,30,49,2,travel,1,1,0,1,56.52371766852168,1
54.0,44991.0,22154.37575907627,1496.0,38,113,3,travel,1,6,1,1,69.60808413738995,1
72.0,35775.0,13048.01152590002,4029.0,60,114,2,retail,1,6,1,1,56.96476149810758,0
51.0,102801.0,43870.955460527206,4237.0,38,194,4,online,1,23,0,1,70.70359691683635,1
30.0,109995.0,43978.005734599305,939.0,15,95,3,retail,1,6,0,1,9.373072862126632,0
39.0,86250.0,32758.931887735573,3022.0,18,191,1,retail,0,22,0,1,41.32227259337318,0
52.0,41673.0,9283.595441738762,1515.0,52,25,2,travel,1,13,0,1,94.64852210411635,0
21.0,147808.0,18156.39995899894,4739.0,29,132,0,travel,1,23,1,1,0.9868032580473662,0
25.0,52056.0,12348.760395217174,2954.0,60,179,0,online,1,1,0,0,6.58767460924474,1
65.0,31614.0,11595.205694494522,2829.0,21,139,0,electronics,1,1,0,1,14.094265950980049,0
24.0,126556.0,17845.874084367057,1194.0,17,145,3,online,1,22,0,0,17.458494353808266,0
36.0,32415.0,3396.028567295887,298.0,18,108,1,electronics,1,14,1,0,10.087689270162894,0
44.0,113691.0,17721.80621344028,1821.0,57,194,1,food,1,10,0,0,48.95226092487983,0
36.0,139966.0,54068.07787040535,537.0,37,198,1,travel,1,9,0,1,17.408352743802638,0
